Year,Month,Day,Hour,Minute,Second,HYY_META.Glob
2009,02,06,04,00,00,0.11633
2009,02,06,04,30,00,0.22733
2009,02,06,05,00,00,0.08333
2009,02,06,05,30,00,0.147
2009,02,06,06,00,00,0.14733
2009,02,06,06,30,00,0.116
2009,02,06,07,00,00,0.01933
2009,02,06,07,30,00,0.051
2009,02,06,08,00,00,0.67733
2009,02,06,08,30,00,3.14767
2009,02,06,09,00,00,7.485
2009,02,06,09,30,00,12.197
2009,02,06,10,00,00,15.15967
2009,02,06,10,30,00,31.63
2009,02,06,11,00,00,53.433
2009,02,06,11,30,00,41.22567
2009,02,06,12,00,00,46.673
2009,02,06,12,30,00,41.52967
2009,02,06,13,00,00,54.00933
2009,02,06,13,30,00,41.21
2009,02,06,14,00,00,33.58533
2009,02,06,14,30,00,20.16
2009,02,06,15,00,00,18.95933
2009,02,06,15,30,00,12.01967
2009,02,06,16,00,00,4.86
2009,02,06,16,30,00,1.191
2009,02,06,17,00,00,-0.02967
2009,02,06,17,30,00,-0.11
2009,02,06,18,00,00,-0.28567
2009,02,06,18,30,00,0.066
2009,02,06,19,00,00,-0.109
2009,02,06,19,30,00,0.09833
2009,02,06,20,00,00,-0.01367
2009,02,06,20,30,00,-0.04533
2009,02,06,21,00,00,-0.10967
2009,02,06,21,30,00,-0.126
2009,02,06,22,00,00,-0.222
2009,02,06,22,30,00,-0.062
2009,02,06,23,00,00,0.03433
2009,02,06,23,30,00,0.05033
2009,02,07,00,00,00,0.22
2009,02,07,00,30,00,0.07633
2009,02,07,01,00,00,0.10833
2009,02,07,01,30,00,-0.09967
2009,02,07,02,00,00,-0.052
2009,02,07,02,30,00,0.028
2009,02,07,03,00,00,0.108
2009,02,07,03,30,00,-0.052
2009,02,07,04,00,00,-0.068
2009,02,07,04,30,00,-0.116
2009,02,07,05,00,00,-0.084
2009,02,07,05,30,00,-0.148
2009,02,07,06,00,00,0.044
2009,02,07,06,30,00,0.028
2009,02,07,07,00,00,0.06
2009,02,07,07,30,00,-0.1
2009,02,07,08,00,00,0.44567
2009,02,07,08,30,00,3.59
2009,02,07,09,00,00,7.23833
2009,02,07,09,30,00,7.81467
2009,02,07,10,00,00,13.347
2009,02,07,10,30,00,20.29867
2009,02,07,11,00,00,27.3
2009,02,07,11,30,00,43.735
2009,02,07,12,00,00,30.74267
2009,02,07,12,30,00,30.66033
2009,02,07,13,00,00,34.25233
2009,02,07,13,30,00,34.332
2009,02,07,14,00,00,33.48233
2009,02,07,14,30,00,18.038
2009,02,07,15,00,00,12.528
2009,02,07,15,30,00,7.57667
2009,02,07,16,00,00,3.11
2009,02,07,16,30,00,0.62133
2009,02,07,17,00,00,0.108
2009,02,07,17,30,00,0.108
2009,02,07,18,00,00,0.14
2009,02,07,18,30,00,-0.084
2009,02,07,19,00,00,-0.164
2009,02,07,19,30,00,-0.004
2009,02,07,20,00,00,-0.084
2009,02,07,20,30,00,0.252
2009,02,07,21,00,00,0.044
2009,02,07,21,30,00,0.07633
2009,02,07,22,00,00,0.17267
2009,02,07,22,30,00,0.14
2009,02,07,23,00,00,0.268
2009,02,07,23,30,00,0.20433
2009,02,08,00,00,00,-0.186
2009,02,08,00,30,00,-0.202
2009,02,08,01,00,00,-0.09
2009,02,08,01,30,00,-0.09
2009,02,08,02,00,00,-0.186
2009,02,08,02,30,00,-0.25
2009,02,08,03,00,00,-0.314
2009,02,08,03,30,00,-0.218
2009,02,08,04,00,00,-0.362
2009,02,08,04,30,00,-0.17
2009,02,08,05,00,00,-0.026
2009,02,08,05,30,00,-0.138
2009,02,08,06,00,00,-0.026
2009,02,08,06,30,00,-0.122
2009,02,08,07,00,00,-0.138
2009,02,08,07,30,00,-0.266
2009,02,08,08,00,00,0.07
2009,02,08,08,30,00,1.414
2009,02,08,09,00,00,6.188
2009,02,08,09,30,00,12.787
2009,02,08,10,00,00,18.971
2009,02,08,10,30,00,18.09
2009,02,08,11,00,00,19.40467
2009,02,08,11,30,00,18.60367
2009,02,08,12,00,00,17.54633
2009,02,08,12,30,00,16.201
2009,02,08,13,00,00,20.606
2009,02,08,13,30,00,14.10233
2009,02,08,14,00,00,12.77367
2009,02,08,14,30,00,9.184
2009,02,08,15,00,00,6.04533
2009,02,08,15,30,00,3.35
2009,02,08,16,00,00,1.398
2009,02,08,16,30,00,0.63
2009,02,08,17,00,00,0.262
2009,02,08,17,30,00,0.15
2009,02,08,18,00,00,0.134
2009,02,08,18,30,00,0.134
2009,02,08,19,00,00,0.086
2009,02,08,19,30,00,0.262
2009,02,08,20,00,00,0.246
2009,02,08,20,30,00,0.23
2009,02,08,21,00,00,0.262
2009,02,08,21,30,00,0.262
2009,02,08,22,00,00,0.406
2009,02,08,22,30,00,0.47
2009,02,08,23,00,00,0.294
2009,02,08,23,30,00,0.326
2009,02,09,00,00,00,1.45733
2009,02,09,00,30,00,1.539
2009,02,09,01,00,00,1.376
2009,02,09,01,30,00,1.13667
2009,02,09,02,00,00,1.10433
2009,02,09,02,30,00,1.23367
2009,02,09,03,00,00,1.008
2009,02,09,03,30,00,0.56
2009,02,09,04,00,00,0.288
2009,02,09,04,30,00,0.64
2009,02,09,05,00,00,0.48
2009,02,09,05,30,00,-0.496
2009,02,09,06,00,00,-0.432
2009,02,09,06,30,00,0.496
2009,02,09,07,00,00,0.496
2009,02,09,07,30,00,0.288
2009,02,09,08,00,00,2.645
2009,02,09,08,30,00,12.35367
2009,02,09,09,00,00,15.20733
2009,02,09,09,30,00,21.11733
2009,02,09,10,00,00,58.26867
2009,02,09,10,30,00,49.891
2009,02,09,11,00,00,122.544
2009,02,09,11,30,00,136.466
2009,02,09,12,00,00,138.15
2009,02,09,12,30,00,182.71767
2009,02,09,13,00,00,182.558
2009,02,09,13,30,00,169.422
2009,02,09,14,00,00,147.48767
2009,02,09,14,30,00,121.00567
2009,02,09,15,00,00,87.84333
2009,02,09,15,30,00,52.486
2009,02,09,16,00,00,21.90233
2009,02,09,16,30,00,7.90167
2009,02,09,17,00,00,0.80067
2009,02,09,17,30,00,-0.128
2009,02,09,18,00,00,-0.176
2009,02,09,18,30,00,-0.144
2009,02,09,19,00,00,-0.048
2009,02,09,19,30,00,-0.16
2009,02,09,20,00,00,-0.272
2009,02,09,20,30,00,-0.288
2009,02,09,21,00,00,-0.256
2009,02,09,21,30,00,-0.208
2009,02,09,22,00,00,-0.112
2009,02,09,22,30,00,-0.272
2009,02,09,23,00,00,-0.176
2009,02,09,23,30,00,-0.096
2009,02,10,00,00,00,-0.858
2009,02,10,00,30,00,-0.746
2009,02,10,01,00,00,-0.89
2009,02,10,01,30,00,-1.018
2009,02,10,02,00,00,-0.986
2009,02,10,02,30,00,-0.394
2009,02,10,03,00,00,0.31
2009,02,10,03,30,00,0.07
2009,02,10,04,00,00,0.038
2009,02,10,04,30,00,0.214
2009,02,10,05,00,00,1.558
2009,02,10,05,30,00,1.15833
2009,02,10,06,00,00,0.902
2009,02,10,06,30,00,1.91
2009,02,10,07,00,00,1.75
2009,02,10,07,30,00,1.59
2009,02,10,08,00,00,2.76067
2009,02,10,08,30,00,8.22567
2009,02,10,09,00,00,19.56633
2009,02,10,09,30,00,31.615
2009,02,10,10,00,00,52.891
2009,02,10,10,30,00,87.63933
2009,02,10,11,00,00,85.22133
2009,02,10,11,30,00,150.057
2009,02,10,12,00,00,101.72267
2009,02,10,12,30,00,115.484
2009,02,10,13,00,00,138.522
2009,02,10,13,30,00,133.49067
2009,02,10,14,00,00,118.17567
2009,02,10,14,30,00,93.183
2009,02,10,15,00,00,96.291
2009,02,10,15,30,00,78.107
2009,02,10,16,00,00,35.523
2009,02,10,16,30,00,10.276
2009,02,10,17,00,00,-0.794
2009,02,10,17,30,00,-1.914
2009,02,10,18,00,00,-2.01
2009,02,10,18,30,00,-1.946
2009,02,10,19,00,00,-0.282
2009,02,10,19,30,00,0.614
2009,02,10,20,00,00,0.726
2009,02,10,20,30,00,0.854
2009,02,10,21,00,00,0.902
2009,02,10,21,30,00,0.726
2009,02,10,22,00,00,0.694
2009,02,10,22,30,00,1.062
2009,02,10,23,00,00,1.814
2009,02,10,23,30,00,1.91
2009,02,11,00,00,00,-0.99567
2009,02,11,00,30,00,-0.99567
2009,02,11,01,00,00,-1.31633
2009,02,11,01,30,00,-0.018
2009,02,11,02,00,00,0.558
2009,02,11,02,30,00,-0.194
2009,02,11,03,00,00,-0.97833
2009,02,11,03,30,00,-0.882
2009,02,11,04,00,00,-0.946
2009,02,11,04,30,00,0.35
2009,02,11,05,00,00,1.246
2009,02,11,05,30,00,0.99
2009,02,11,06,00,00,0.766
2009,02,11,06,30,00,1.326
2009,02,11,07,00,00,1.23
2009,02,11,07,30,00,1.806
2009,02,11,08,00,00,2.622
2009,02,11,08,30,00,6.292
2009,02,11,09,00,00,14.543
2009,02,11,09,30,00,20.43733
2009,02,11,10,00,00,28.65633
2009,02,11,10,30,00,40.28733
2009,02,11,11,00,00,51.59833
2009,02,11,11,30,00,46.007
2009,02,11,12,00,00,53.874
2009,02,11,12,30,00,41.21767
2009,02,11,13,00,00,47.176
2009,02,11,13,30,00,38.35067
2009,02,11,14,00,00,31.02733
2009,02,11,14,30,00,33.415
2009,02,11,15,00,00,29.63367
2009,02,11,15,30,00,21.031
2009,02,11,16,00,00,10.18567
2009,02,11,16,30,00,3.022
2009,02,11,17,00,00,-0.61
2009,02,11,17,30,00,-1.07433
2009,02,11,18,00,00,-1.18633
2009,02,11,18,30,00,-1.074
2009,02,11,19,00,00,-1.23433
2009,02,11,19,30,00,-0.59467
2009,02,11,20,00,00,-0.674
2009,02,11,20,30,00,-1.26667
2009,02,11,21,00,00,-1.15433
2009,02,11,21,30,00,-1.155
2009,02,11,22,00,00,-1.12233
2009,02,11,22,30,00,-0.94667
2009,02,11,23,00,00,0.238
2009,02,11,23,30,00,-0.53
2009,02,12,00,00,00,-0.38133
2009,02,12,00,30,00,-0.878
2009,02,12,01,00,00,-0.50967
2009,02,12,01,30,00,0.00367
2009,02,12,02,00,00,-0.17267
2009,02,12,02,30,00,-0.188
2009,02,12,03,00,00,0.10133
2009,02,12,03,30,00,-0.06033
2009,02,12,04,00,00,-0.12367
2009,02,12,04,30,00,0.053
2009,02,12,05,00,00,-0.04367
2009,02,12,05,30,00,-0.10833
2009,02,12,06,00,00,0.05267
2009,02,12,06,30,00,0.23
2009,02,12,07,00,00,-0.25267
2009,02,12,07,30,00,0.133
2009,02,12,08,00,00,2.12333
2009,02,12,08,30,00,10.17967
2009,02,12,09,00,00,17.79133
2009,02,12,09,30,00,29.068
2009,02,12,10,00,00,36.03733
2009,02,12,10,30,00,43.98633
2009,02,12,11,00,00,57.53767
2009,02,12,11,30,00,80.704
2009,02,12,12,00,00,90.893
2009,02,12,12,30,00,98.807
2009,02,12,13,00,00,86.21467
2009,02,12,13,30,00,76.09067
2009,02,12,14,00,00,82.16133
2009,02,12,14,30,00,58.451
2009,02,12,15,00,00,54.14267
2009,02,12,15,30,00,34.00333
2009,02,12,16,00,00,22.837
2009,02,12,16,30,00,8.017
2009,02,12,17,00,00,0.83967
2009,02,12,17,30,00,-0.07633
2009,02,12,18,00,00,-0.044
2009,02,12,18,30,00,0.053
2009,02,12,19,00,00,0.03667
2009,02,12,19,30,00,-0.01233
2009,02,12,20,00,00,0.16567
2009,02,12,20,30,00,0.08433
2009,02,12,21,00,00,0.231
2009,02,12,21,30,00,0.11733
2009,02,12,22,00,00,-0.04333
2009,02,12,22,30,00,0.294
2009,02,12,23,00,00,0.117
2009,02,12,23,30,00,0.24633
2009,02,13,00,00,00,-0.606
2009,02,13,00,30,00,-0.142
2009,02,13,01,00,00,-0.526
2009,02,13,01,30,00,-0.238
2009,02,13,02,00,00,-0.542
2009,02,13,02,30,00,-0.27
2009,02,13,03,00,00,-0.654
2009,02,13,03,30,00,-0.462
2009,02,13,04,00,00,-0.366
2009,02,13,04,30,00,-0.51
2009,02,13,05,00,00,-0.84567
2009,02,13,05,30,00,-0.734
2009,02,13,06,00,00,-0.702
2009,02,13,06,30,00,-0.734
2009,02,13,07,00,00,-0.35
2009,02,13,07,30,00,-0.398
2009,02,13,08,00,00,1.718
2009,02,13,08,30,00,11.12233
2009,02,13,09,00,00,20.44833
2009,02,13,09,30,00,22.48367
2009,02,13,10,00,00,29.05067
2009,02,13,10,30,00,48.034
2009,02,13,11,00,00,52.96833
2009,02,13,11,30,00,59.666
2009,02,13,12,00,00,52.90533
2009,02,13,12,30,00,58.64067
2009,02,13,13,00,00,71.53867
2009,02,13,13,30,00,64.27967
2009,02,13,14,00,00,61.12467
2009,02,13,14,30,00,56.23733
2009,02,13,15,00,00,43.91733
2009,02,13,15,30,00,27.27067
2009,02,13,16,00,00,15.12833
2009,02,13,16,30,00,5.853
2009,02,13,17,00,00,1.02767
2009,02,13,17,30,00,0.33867
2009,02,13,18,00,00,0.70633
2009,02,13,18,30,00,0.45033
2009,02,13,19,00,00,0.72233
2009,02,13,19,30,00,1.15433
2009,02,13,20,00,00,1.266
2009,02,13,20,30,00,1.31467
2009,02,13,21,00,00,1.58733
2009,02,13,21,30,00,2.069
2009,02,13,22,00,00,1.908
2009,02,13,22,30,00,2.00467
2009,02,13,23,00,00,1.811
2009,02,13,23,30,00,2.05233
2009,02,14,00,00,00,1.03
2009,02,14,00,30,00,0.982
2009,02,14,01,00,00,1.04567
2009,02,14,01,30,00,1.12567
2009,02,14,02,00,00,1.014
2009,02,14,02,30,00,0.902
2009,02,14,03,00,00,0.53267
2009,02,14,03,30,00,0.58167
2009,02,14,04,00,00,0.966
2009,02,14,04,30,00,0.90167
2009,02,14,05,00,00,0.41967
2009,02,14,05,30,00,0.30667
2009,02,14,06,00,00,0.48433
2009,02,14,06,30,00,-0.11233
2009,02,14,07,00,00,-0.37
2009,02,14,07,30,00,-0.35367
2009,02,14,08,00,00,1.74867
2009,02,14,08,30,00,7.54733
2009,02,14,09,00,00,16.38933
2009,02,14,09,30,00,27.23767
2009,02,14,10,00,00,34.66933
2009,02,14,10,30,00,46.02867
2009,02,14,11,00,00,62.75467
2009,02,14,11,30,00,66.473
2009,02,14,12,00,00,65.286
2009,02,14,12,30,00,63.95633
2009,02,14,13,00,00,74.70767
2009,02,14,13,30,00,81.965
2009,02,14,14,00,00,81.59633
2009,02,14,14,30,00,58.57367
2009,02,14,15,00,00,38.64433
2009,02,14,15,30,00,19.84967
2009,02,14,16,00,00,12.08
2009,02,14,16,30,00,4.358
2009,02,14,17,00,00,1.302
2009,02,14,17,30,00,-0.08133
2009,02,14,18,00,00,0.12833
2009,02,14,18,30,00,0.17833
2009,02,14,19,00,00,-0.08033
2009,02,14,19,30,00,-0.35367
2009,02,14,20,00,00,-0.612
2009,02,14,20,30,00,-0.275
2009,02,14,21,00,00,-0.22733
2009,02,14,21,30,00,-0.51533
2009,02,14,22,00,00,-0.867
2009,02,14,22,30,00,-0.787
2009,02,14,23,00,00,-1.124
2009,02,14,23,30,00,-1.204
2009,02,15,00,00,00,0.51
2009,02,15,00,30,00,0.27
2009,02,15,01,00,00,0.03
2009,02,15,01,30,00,0.334
2009,02,15,02,00,00,0.206
2009,02,15,02,30,00,0.094
2009,02,15,03,00,00,-0.274
2009,02,15,03,30,00,-0.258
2009,02,15,04,00,00,-0.098
2009,02,15,04,30,00,0.254
2009,02,15,05,00,00,-0.05
2009,02,15,05,30,00,0.11
2009,02,15,06,00,00,-0.258
2009,02,15,06,30,00,-0.098
2009,02,15,07,00,00,-0.002
2009,02,15,07,30,00,0.158
2009,02,15,08,00,00,1.326
2009,02,15,08,30,00,6.30867
2009,02,15,09,00,00,14.55867
2009,02,15,09,30,00,21.191
2009,02,15,10,00,00,26.57633
2009,02,15,10,30,00,47.05033
2009,02,15,11,00,00,80.88733
2009,02,15,11,30,00,79.01267
2009,02,15,12,00,00,73.90167
2009,02,15,12,30,00,67.588
2009,02,15,13,00,00,63.18333
2009,02,15,13,30,00,78.54767
2009,02,15,14,00,00,68.16533
2009,02,15,14,30,00,45.704
2009,02,15,15,00,00,33.97633
2009,02,15,15,30,00,24.06033
2009,02,15,16,00,00,16.17733
2009,02,15,16,30,00,4.68967
2009,02,15,17,00,00,0.99
2009,02,15,17,30,00,0.542
2009,02,15,18,00,00,-0.05
2009,02,15,18,30,00,0.046
2009,02,15,19,00,00,-0.29
2009,02,15,19,30,00,0.19
2009,02,15,20,00,00,-0.146
2009,02,15,20,30,00,0.11
2009,02,15,21,00,00,0.126
2009,02,15,21,30,00,-0.002
2009,02,15,22,00,00,-0.69
2009,02,15,22,30,00,-0.258
2009,02,15,23,00,00,0.03
2009,02,15,23,30,00,0.094
2009,02,16,00,00,00,0.84033
2009,02,16,00,30,00,0.76133
2009,02,16,01,00,00,0.44033
2009,02,16,01,30,00,0.24733
2009,02,16,02,00,00,0.21533
2009,02,16,02,30,00,0.44067
2009,02,16,03,00,00,0.26367
2009,02,16,03,30,00,0.424
2009,02,16,04,00,00,0.215
2009,02,16,04,30,00,0.80933
2009,02,16,05,00,00,0.664
2009,02,16,05,30,00,0.84133
2009,02,16,06,00,00,0.66533
2009,02,16,06,30,00,0.68067
2009,02,16,07,00,00,0.68033
2009,02,16,07,30,00,1.22733
2009,02,16,08,00,00,7.31433
2009,02,16,08,30,00,16.18933
2009,02,16,09,00,00,46.96533
2009,02,16,09,30,00,106.27733
2009,02,16,10,00,00,144.84033
2009,02,16,10,30,00,176.08233
2009,02,16,11,00,00,200.01767
2009,02,16,11,30,00,216.96833
2009,02,16,12,00,00,223.71333
2009,02,16,12,30,00,224.338
2009,02,16,13,00,00,219.82033
2009,02,16,13,30,00,207.37133
2009,02,16,14,00,00,189.63533
2009,02,16,14,30,00,144.63167
2009,02,16,15,00,00,119.575
2009,02,16,15,30,00,80.724
2009,02,16,16,00,00,44.24267
2009,02,16,16,30,00,17.18267
2009,02,16,17,00,00,4.287
2009,02,16,17,30,00,-0.332
2009,02,16,18,00,00,-0.684
2009,02,16,18,30,00,-0.54
2009,02,16,19,00,00,-0.956
2009,02,16,19,30,00,-0.988
2009,02,16,20,00,00,-0.988
2009,02,16,20,30,00,-0.956
2009,02,16,21,00,00,-0.988
2009,02,16,21,30,00,-1.1
2009,02,16,22,00,00,-0.668
2009,02,16,22,30,00,-0.572
2009,02,16,23,00,00,-0.636
2009,02,16,23,30,00,-0.37967
2009,02,17,00,00,00,-0.266
2009,02,17,00,30,00,-0.138
2009,02,17,01,00,00,-0.042
2009,02,17,01,30,00,0.134
2009,02,17,02,00,00,0.198
2009,02,17,02,30,00,0.31
2009,02,17,03,00,00,0.454
2009,02,17,03,30,00,0.15
2009,02,17,04,00,00,0.31
2009,02,17,04,30,00,0.39
2009,02,17,05,00,00,0.326
2009,02,17,05,30,00,0.134
2009,02,17,06,00,00,0.342
2009,02,17,06,30,00,0.422
2009,02,17,07,00,00,0.422
2009,02,17,07,30,00,2.15467
2009,02,17,08,00,00,18.882
2009,02,17,08,30,00,51.533
2009,02,17,09,00,00,104.43533
2009,02,17,09,30,00,160.014
2009,02,17,10,00,00,209.47167
2009,02,17,10,30,00,249.717
2009,02,17,11,00,00,279.085
2009,02,17,11,30,00,293.84
2009,02,17,12,00,00,290.87567
2009,02,17,12,30,00,272.163
2009,02,17,13,00,00,255.437
2009,02,17,13,30,00,232.766
2009,02,17,14,00,00,201.04533
2009,02,17,14,30,00,168.71433
2009,02,17,15,00,00,131.79967
2009,02,17,15,30,00,92.61167
2009,02,17,16,00,00,52.446
2009,02,17,16,30,00,20.00333
2009,02,17,17,00,00,5.69733
2009,02,17,17,30,00,0.118
2009,02,17,18,00,00,-0.714
2009,02,17,18,30,00,-0.362
2009,02,17,19,00,00,-0.33
2009,02,17,19,30,00,-0.33
2009,02,17,20,00,00,-0.314
2009,02,17,20,30,00,-0.218
2009,02,17,21,00,00,-0.17
2009,02,17,21,30,00,-0.202
2009,02,17,22,00,00,-0.266
2009,02,17,22,30,00,0.166
2009,02,17,23,00,00,-0.106
2009,02,17,23,30,00,0.583
2009,02,18,00,00,00,-0.15967
2009,02,18,00,30,00,-0.546
2009,02,18,01,00,00,0.27467
2009,02,18,01,30,00,-0.25733
2009,02,18,02,00,00,-0.61
2009,02,18,02,30,00,0.418
2009,02,18,03,00,00,0.54633
2009,02,18,03,30,00,0.41833
2009,02,18,04,00,00,0.00067
2009,02,18,04,30,00,-0.01567
2009,02,18,05,00,00,-0.32033
2009,02,18,05,30,00,-0.62733
2009,02,18,06,00,00,-0.385
2009,02,18,06,30,00,-0.40233
2009,02,18,07,00,00,-0.368
2009,02,18,07,30,00,1.315
2009,02,18,08,00,00,16.35867
2009,02,18,08,30,00,45.98133
2009,02,18,09,00,00,92.31467
2009,02,18,09,30,00,141.24467
2009,02,18,10,00,00,184.679
2009,02,18,10,30,00,219.71833
2009,02,18,11,00,00,245.432
2009,02,18,11,30,00,257.47967
2009,02,18,12,00,00,210.84133
2009,02,18,12,30,00,246.42533
2009,02,18,13,00,00,237.87
2009,02,18,13,30,00,221.76933
2009,02,18,14,00,00,196.711
2009,02,18,14,30,00,166.07767
2009,02,18,15,00,00,129.068
2009,02,18,15,30,00,97.15433
2009,02,18,16,00,00,52.91833
2009,02,18,16,30,00,18.96933
2009,02,18,17,00,00,3.73333
2009,02,18,17,30,00,0.547
2009,02,18,18,00,00,0.45033
2009,02,18,18,30,00,0.579
2009,02,18,19,00,00,0.11333
2009,02,18,19,30,00,0.59533
2009,02,18,20,00,00,0.226
2009,02,18,20,30,00,0.17767
2009,02,18,21,00,00,-0.12867
2009,02,18,21,30,00,-0.193
2009,02,18,22,00,00,-0.32133
2009,02,18,22,30,00,-0.72367
2009,02,18,23,00,00,-0.36867
2009,02,18,23,30,00,0.22567
2009,02,19,00,00,00,1.176
2009,02,19,00,30,00,0.952
2009,02,19,01,00,00,0.92
2009,02,19,01,30,00,1
2009,02,19,02,00,00,0.984
2009,02,19,02,30,00,1.08
2009,02,19,03,00,00,0.904
2009,02,19,03,30,00,0.728
2009,02,19,04,00,00,0.824
2009,02,19,04,30,00,0.616
2009,02,19,05,00,00,0.536
2009,02,19,05,30,00,0.536
2009,02,19,06,00,00,0.392
2009,02,19,06,30,00,0.392
2009,02,19,07,00,00,0.312
2009,02,19,07,30,00,1.92833
2009,02,19,08,00,00,10.741
2009,02,19,08,30,00,27.30767
2009,02,19,09,00,00,47.062
2009,02,19,09,30,00,78.67167
2009,02,19,10,00,00,87.03533
2009,02,19,10,30,00,94.966
2009,02,19,11,00,00,106.61433
2009,02,19,11,30,00,144.79267
2009,02,19,12,00,00,169.75467
2009,02,19,12,30,00,161.74433
2009,02,19,13,00,00,177.686
2009,02,19,13,30,00,151.66533
2009,02,19,14,00,00,137.96933
2009,02,19,14,30,00,102.22367
2009,02,19,15,00,00,58.854
2009,02,19,15,30,00,49.354
2009,02,19,16,00,00,32.06533
2009,02,19,16,30,00,16.23633
2009,02,19,17,00,00,4.36367
2009,02,19,17,30,00,-0.184
2009,02,19,18,00,00,-0.52
2009,02,19,18,30,00,-0.264
2009,02,19,19,00,00,-0.552
2009,02,19,19,30,00,-0.456
2009,02,19,20,00,00,-0.424
2009,02,19,20,30,00,-0.2
2009,02,19,21,00,00,0.28
2009,02,19,21,30,00,0.808
2009,02,19,22,00,00,1.112
2009,02,19,22,30,00,0.872
2009,02,19,23,00,00,0.664
2009,02,19,23,30,00,0.936
2009,02,20,00,00,00,0.29767
2009,02,20,00,30,00,0.26533
2009,02,20,01,00,00,-0.03967
2009,02,20,01,30,00,-0.16767
2009,02,20,02,00,00,0.009
2009,02,20,02,30,00,-0.056
2009,02,20,03,00,00,-0.56767
2009,02,20,03,30,00,-2.056
2009,02,20,04,00,00,-1.928
2009,02,20,04,30,00,-0.648
2009,02,20,05,00,00,-0.728
2009,02,20,05,30,00,-0.264
2009,02,20,06,00,00,-0.264
2009,02,20,06,30,00,-0.712
2009,02,20,07,00,00,-0.952
2009,02,20,07,30,00,1.69567
2009,02,20,08,00,00,6.09833
2009,02,20,08,30,00,14.15867
2009,02,20,09,00,00,26.94433
2009,02,20,09,30,00,50.576
2009,02,20,10,00,00,57.433
2009,02,20,10,30,00,47.93333
2009,02,20,11,00,00,84.50967
2009,02,20,11,30,00,88.65933
2009,02,20,12,00,00,89.942
2009,02,20,12,30,00,97.61467
2009,02,20,13,00,00,106.859
2009,02,20,13,30,00,94.202
2009,02,20,14,00,00,75.63433
2009,02,20,14,30,00,67.383
2009,02,20,15,00,00,59.08433
2009,02,20,15,30,00,39.74567
2009,02,20,16,00,00,25.518
2009,02,20,16,30,00,13.75967
2009,02,20,17,00,00,4.834
2009,02,20,17,30,00,0.99
2009,02,20,18,00,00,0.55567
2009,02,20,18,30,00,0.62
2009,02,20,19,00,00,0.45933
2009,02,20,19,30,00,0.54
2009,02,20,20,00,00,0.475
2009,02,20,20,30,00,0.53967
2009,02,20,21,00,00,0.315
2009,02,20,21,30,00,0.217
2009,02,20,22,00,00,0.15333
2009,02,20,22,30,00,0.45867
2009,02,20,23,00,00,0.62033
2009,02,20,23,30,00,0.589
2009,02,21,00,00,00,0.612
2009,02,21,00,30,00,0.756
2009,02,21,01,00,00,0.308
2009,02,21,01,30,00,0.132
2009,02,21,02,00,00,-0.284
2009,02,21,02,30,00,-1.116
2009,02,21,03,00,00,-0.956
2009,02,21,03,30,00,0.164
2009,02,21,04,00,00,0.612
2009,02,21,04,30,00,0.692
2009,02,21,05,00,00,0.1
2009,02,21,05,30,00,-0.764
2009,02,21,06,00,00,-0.156
2009,02,21,06,30,00,0.58
2009,02,21,07,00,00,0.66
2009,02,21,07,30,00,2.63233
2009,02,21,08,00,00,8.09567
2009,02,21,08,30,00,18.31733
2009,02,21,09,00,00,31.16833
2009,02,21,09,30,00,44.369
2009,02,21,10,00,00,64.669
2009,02,21,10,30,00,85.802
2009,02,21,11,00,00,100.12533
2009,02,21,11,30,00,112.718
2009,02,21,12,00,00,204.45867
2009,02,21,12,30,00,171.26133
2009,02,21,13,00,00,167.816
2009,02,21,13,30,00,123.21267
2009,02,21,14,00,00,186.38667
2009,02,21,14,30,00,228.97067
2009,02,21,15,00,00,91.87333
2009,02,21,15,30,00,56.94767
2009,02,21,16,00,00,36.67967
2009,02,21,16,30,00,17.67767
2009,02,21,17,00,00,5.38967
2009,02,21,17,30,00,1.36467
2009,02,21,18,00,00,0.628
2009,02,21,18,30,00,0.148
2009,02,21,19,00,00,-0.62
2009,02,21,19,30,00,-0.812
2009,02,21,20,00,00,-0.956
2009,02,21,20,30,00,-0.876
2009,02,21,21,00,00,-0.812
2009,02,21,21,30,00,-0.748
2009,02,21,22,00,00,-0.444
2009,02,21,22,30,00,0.772
2009,02,21,23,00,00,0.66
2009,02,21,23,30,00,0.612
2009,02,22,00,00,00,-1.188
2009,02,22,00,30,00,-1.428
2009,02,22,01,00,00,-1.508
2009,02,22,01,30,00,-0.596
2009,02,22,02,00,00,-0.836
2009,02,22,02,30,00,-0.612
2009,02,22,03,00,00,0.3
2009,02,22,03,30,00,0.3
2009,02,22,04,00,00,0.252
2009,02,22,04,30,00,0.316
2009,02,22,05,00,00,0.172
2009,02,22,05,30,00,0.172
2009,02,22,06,00,00,-0.788
2009,02,22,06,30,00,-0.212
2009,02,22,07,00,00,-0.644
2009,02,22,07,30,00,3.20133
2009,02,22,08,00,00,11.38867
2009,02,22,08,30,00,21.51467
2009,02,22,09,00,00,44.586
2009,02,22,09,30,00,44.80967
2009,02,22,10,00,00,45.14633
2009,02,22,10,30,00,61.12
2009,02,22,11,00,00,84.17567
2009,02,22,11,30,00,99.012
2009,02,22,12,00,00,96.753
2009,02,22,12,30,00,88.61367
2009,02,22,13,00,00,74.59433
2009,02,22,13,30,00,73.95367
2009,02,22,14,00,00,82.70167
