Year,Month,Day,Hour,Minute,Second,HYY_META.diffGLOB
2008,11,09,07,00,00,0.222
2008,11,09,07,30,00,0.17367
2008,11,09,08,00,00,0.654
2008,11,09,08,30,00,1.75267
2008,11,09,09,00,00,2.756
2008,11,09,09,30,00,3.044
2008,11,09,10,00,00,4.436
2008,11,09,10,30,00,4.72367
2008,11,09,11,00,00,8.124
2008,11,09,11,30,00,5.012
2008,11,09,12,00,00,7.93367
2008,11,09,12,30,00,8.653
2008,11,09,13,00,00,7.16833
2008,11,09,13,30,00,10.04233
2008,11,09,14,00,00,7.023
2008,11,09,14,30,00,3.908
2008,11,09,15,00,00,3.236
2008,11,09,15,30,00,1.753
2008,11,09,16,00,00,0.366
2008,11,09,16,30,00,-0.258
2008,11,09,17,00,00,-0.114
2008,11,09,17,30,00,-0.258
2008,11,09,18,00,00,-0.114
2008,11,09,18,30,00,-0.07
2008,11,09,19,00,00,0.12
2008,11,09,19,30,00,-0.12167
2008,11,09,20,00,00,0.02333
2008,11,09,20,30,00,-0.12167
2008,11,09,21,00,00,-0.17
2008,11,09,21,30,00,-0.17
2008,11,09,22,00,00,-0.025
2008,11,09,22,30,00,-0.26667
2008,11,09,23,00,00,-0.21833
2008,11,09,23,30,00,-0.31467
2008,11,10,00,00,00,0.158
2008,11,10,00,30,00,0.254
2008,11,10,01,00,00,0.302
2008,11,10,01,30,00,0.206
2008,11,10,02,00,00,0.254
2008,11,10,02,30,00,0.35
2008,11,10,03,00,00,0.206
2008,11,10,03,30,00,0.158
2008,11,10,04,00,00,-0.75767
2008,11,10,04,30,00,-0.898
2008,11,10,05,00,00,-1.522
2008,11,10,05,30,00,-1.474
2008,11,10,06,00,00,-0.274
2008,11,10,06,30,00,0.254
2008,11,10,07,00,00,0.206
2008,11,10,07,30,00,0.158
2008,11,10,08,00,00,1.406
2008,11,10,08,30,00,5.294
2008,11,10,09,00,00,10.334
2008,11,10,09,30,00,20.318
2008,11,10,10,00,00,39.89833
2008,11,10,10,30,00,41.29233
2008,11,10,11,00,00,41.68767
2008,11,10,11,30,00,31.951
2008,11,10,12,00,00,55.11
2008,11,10,12,30,00,80.62467
2008,11,10,13,00,00,72.46091
2008,11,10,13,30,00,55.73759
2008,11,10,14,00,00,25.62933
2008,11,10,14,30,00,23.36867
2008,11,10,15,00,00,12.361
2008,11,10,15,30,00,2.94233
2008,11,10,16,00,00,0.494
2008,11,10,16,30,00,-0.178
2008,11,10,17,00,00,0.254
2008,11,10,17,30,00,0.446
2008,11,10,18,00,00,0.254
2008,11,10,18,30,00,0.302
2008,11,10,19,00,00,0.254
2008,11,10,19,30,00,0.158
2008,11,10,20,00,00,0.11
2008,11,10,20,30,00,NaN
2008,11,10,21,00,00,NaN
2008,11,10,21,30,00,0.158
2008,11,10,22,00,00,0.11
2008,11,10,22,30,00,0.206
2008,11,10,23,00,00,0.206
2008,11,10,23,30,00,0.206
2008,11,11,00,00,00,-0.08857
2008,11,11,00,30,00,NaN
2008,11,11,01,00,00,NaN
2008,11,11,01,30,00,NaN
2008,11,11,02,00,00,NaN
2008,11,11,02,30,00,NaN
2008,11,11,03,00,00,NaN
2008,11,11,03,30,00,NaN
2008,11,11,04,00,00,NaN
2008,11,11,04,30,00,NaN
2008,11,11,05,00,00,NaN
2008,11,11,05,30,00,NaN
2008,11,11,06,00,00,NaN
2008,11,11,06,30,00,NaN
2008,11,11,07,00,00,NaN
2008,11,11,07,30,00,NaN
2008,11,11,08,00,00,-0.14
2008,11,11,08,30,00,1.20167
2008,11,11,09,00,00,4.45033
2008,11,11,09,30,00,7.937
2008,11,11,10,00,00,13.52667
2008,11,11,10,30,00,17.73033
2008,11,11,11,00,00,15.15067
2008,11,11,11,30,00,42.39733
2008,11,11,12,00,00,56.42033
2008,11,11,12,30,00,76.33333
2008,11,11,13,00,00,41.81533
2008,11,11,13,30,00,22.58167
2008,11,11,14,00,00,21.48333
2008,11,11,14,30,00,23.63567
2008,11,11,15,00,00,10.04967
2008,11,11,15,30,00,3.35267
2008,11,11,16,00,00,0.436
2008,11,11,16,30,00,0.004
2008,11,11,17,00,00,0.1
2008,11,11,17,30,00,-0.14
2008,11,11,18,00,00,-0.14
2008,11,11,18,30,00,0.1
2008,11,11,19,00,00,0.004
2008,11,11,19,30,00,0.1
2008,11,11,20,00,00,0.052
2008,11,11,20,30,00,0.196
2008,11,11,21,00,00,0.1
2008,11,11,21,30,00,-0.044
2008,11,11,22,00,00,0.052
2008,11,11,22,30,00,-0.092
2008,11,11,23,00,00,-0.092
2008,11,11,23,30,00,-0.044
2008,11,12,00,00,00,-0.152
2008,11,12,00,30,00,-0.152
2008,11,12,01,00,00,-0.10367
2008,11,12,01,30,00,-0.152
2008,11,12,02,00,00,-0.152
2008,11,12,02,30,00,0.088
2008,11,12,03,00,00,-0.152
2008,11,12,03,30,00,-0.056
2008,11,12,04,00,00,-0.056
2008,11,12,04,30,00,0.088
2008,11,12,05,00,00,-0.104
2008,11,12,05,30,00,-0.008
2008,11,12,06,00,00,-0.104
2008,11,12,06,30,00,0.04
2008,11,12,07,00,00,-0.008
2008,11,12,07,30,00,-0.056
2008,11,12,08,00,00,0.75967
2008,11,12,08,30,00,3.105
2008,11,12,09,00,00,7.98867
2008,11,12,09,30,00,25.94767
2008,11,12,10,00,00,24.74667
2008,11,12,10,30,00,17.27767
2008,11,12,11,00,00,23.938
2008,11,12,11,30,00,20.161
2008,11,12,12,00,00,28.35933
2008,11,12,12,30,00,31.14933
2008,11,12,13,00,00,32.87867
2008,11,12,13,30,00,18.158
2008,11,12,14,00,00,13.69967
2008,11,12,14,30,00,8.66667
2008,11,12,15,00,00,4.64167
2008,11,12,15,30,00,1.864
2008,11,12,16,00,00,0.376
2008,11,12,16,30,00,-0.008
2008,11,12,17,00,00,0.232
2008,11,12,17,30,00,-0.104
2008,11,12,18,00,00,-0.056
2008,11,12,18,30,00,0.28
2008,11,12,19,00,00,-0.248
2008,11,12,19,30,00,-0.488
2008,11,12,20,00,00,-0.344
2008,11,12,20,30,00,-0.152
2008,11,12,21,00,00,-0.152
2008,11,12,21,30,00,-0.056
2008,11,12,22,00,00,-0.2
2008,11,12,22,30,00,-0.2
2008,11,12,23,00,00,-0.152
2008,11,12,23,30,00,-0.056
2008,11,13,00,00,00,-0.102
2008,11,13,00,30,00,-0.006
2008,11,13,01,00,00,0.09
2008,11,13,01,30,00,-0.006
2008,11,13,02,00,00,-0.102
2008,11,13,02,30,00,-0.15
2008,11,13,03,00,00,-0.102
2008,11,13,03,30,00,-0.102
2008,11,13,04,00,00,0.042
2008,11,13,04,30,00,0.138
2008,11,13,05,00,00,0.282
2008,11,13,05,30,00,-0.006
2008,11,13,06,00,00,0.042
2008,11,13,06,30,00,-0.19833
2008,11,13,07,00,00,-0.15
2008,11,13,07,30,00,-0.15
2008,11,13,08,00,00,0.138
2008,11,13,08,30,00,4.122
2008,11,13,09,00,00,16.55433
2008,11,13,09,30,00,26.49267
2008,11,13,10,00,00,56.84133
2008,11,13,10,30,00,39.54933
2008,11,13,11,00,00,56.34567
2008,11,13,11,30,00,64.67136
2008,11,13,12,00,00,41.1684
2008,11,13,12,30,00,45.04133
2008,11,13,13,00,00,28.27733
2008,11,13,13,30,00,23.56333
2008,11,13,14,00,00,23.75533
2008,11,13,14,30,00,8.154
2008,11,13,15,00,00,3.882
2008,11,13,15,30,00,1.53
2008,11,13,16,00,00,0.474
2008,11,13,16,30,00,-0.15
2008,11,13,17,00,00,0.09
2008,11,13,17,30,00,0.234
2008,11,13,18,00,00,0.234
2008,11,13,18,30,00,-0.006
2008,11,13,19,00,00,-0.102
2008,11,13,19,30,00,-0.102
2008,11,13,20,00,00,-0.342
2008,11,13,20,30,00,-0.054
2008,11,13,21,00,00,-0.102
2008,11,13,21,30,00,-0.198
2008,11,13,22,00,00,-0.102
2008,11,13,22,30,00,-0.054
2008,11,13,23,00,00,-0.102
2008,11,13,23,30,00,-0.006
2008,11,14,00,00,00,0.258
2008,11,14,00,30,00,0.114
2008,11,14,01,00,00,0.018
2008,11,14,01,30,00,0.114
2008,11,14,02,00,00,0.266
2008,11,14,02,30,00,0.07533
2008,11,14,03,00,00,0.36133
2008,11,14,03,30,00,0.36133
2008,11,14,04,00,00,0.21833
2008,11,14,04,30,00,0.21833
2008,11,14,05,00,00,0.409
2008,11,14,05,30,00,0.123
2008,11,14,06,00,00,0.266
2008,11,14,06,30,00,0.21833
2008,11,14,07,00,00,0.02767
2008,11,14,07,30,00,-0.592
2008,11,14,08,00,00,0.74267
2008,11,14,08,30,00,4.561
2008,11,14,09,00,00,13.289
2008,11,14,09,30,00,21.497
2008,11,14,10,00,00,25.99367
2008,11,14,10,30,00,34.50267
2008,11,14,11,00,00,39.67067
2008,11,14,11,30,00,24.006
2008,11,14,12,00,00,27.35033
2008,11,14,12,30,00,18.36767
2008,11,14,13,00,00,16.07
2008,11,14,13,30,00,55.59633
2008,11,14,14,00,00,29.14733
2008,11,14,14,30,00,15.78233
2008,11,14,15,00,00,4.08933
2008,11,14,15,30,00,1.41033
2008,11,14,16,00,00,-0.11533
2008,11,14,16,30,00,-0.02
2008,11,14,17,00,00,0.02767
2008,11,14,17,30,00,-0.02
2008,11,14,18,00,00,0.07533
2008,11,14,18,30,00,0.07533
2008,11,14,19,00,00,0.02767
2008,11,14,19,30,00,-0.02
2008,11,14,20,00,00,-0.02
2008,11,14,20,30,00,0.02767
2008,11,14,21,00,00,-0.02
2008,11,14,21,30,00,-0.02
2008,11,14,22,00,00,0.17067
2008,11,14,22,30,00,0.17067
2008,11,14,23,00,00,0.07533
2008,11,14,23,30,00,0.07533
2008,11,15,00,00,00,-0.084
2008,11,15,00,30,00,0.012
2008,11,15,01,00,00,-0.084
2008,11,15,01,30,00,-0.084
2008,11,15,02,00,00,0.204
2008,11,15,02,30,00,0.204
2008,11,15,03,00,00,0.204
2008,11,15,03,30,00,0.252
2008,11,15,04,00,00,0.108
2008,11,15,04,30,00,-0.036
2008,11,15,05,00,00,0.348
2008,11,15,05,30,00,0.252
2008,11,15,06,00,00,0.348
2008,11,15,06,30,00,0.06
2008,11,15,07,00,00,-0.084
2008,11,15,07,30,00,0.108
2008,11,15,08,00,00,0.54
2008,11,15,08,30,00,2.50533
2008,11,15,09,00,00,7.91933
2008,11,15,09,30,00,9.691
2008,11,15,10,00,00,15.43867
2008,11,15,10,30,00,22.52833
2008,11,15,11,00,00,24.20267
2008,11,15,11,30,00,20.75133
2008,11,15,12,00,00,21.42367
2008,11,15,12,30,00,33.11367
2008,11,15,13,00,00,17.92967
2008,11,15,13,30,00,24.91867
2008,11,15,14,00,00,15.62567
2008,11,15,14,30,00,10.16433
2008,11,15,15,00,00,4.46767
2008,11,15,15,30,00,1.21167
2008,11,15,16,00,00,0.01862
2008,11,15,16,30,00,-0.084
2008,11,15,17,00,00,-0.132
2008,11,15,17,30,00,-0.18
2008,11,15,18,00,00,0.012
2008,11,15,18,30,00,-0.132
2008,11,15,19,00,00,0.06
2008,11,15,19,30,00,-0.036
2008,11,15,20,00,00,-0.036
2008,11,15,20,30,00,0.115
2008,11,15,21,00,00,-0.17
2008,11,15,21,30,00,-0.12233
2008,11,15,22,00,00,-0.07467
2008,11,15,22,30,00,-0.027
2008,11,15,23,00,00,-0.07467
2008,11,15,23,30,00,-0.07467
2008,11,16,00,00,00,0.41767
2008,11,16,00,30,00,0.37
2008,11,16,01,00,00,0.37
2008,11,16,01,30,00,0.41767
2008,11,16,02,00,00,0.37
2008,11,16,02,30,00,0.37
2008,11,16,03,00,00,0.37
2008,11,16,03,30,00,0.37
2008,11,16,04,00,00,0.41767
2008,11,16,04,30,00,0.46533
2008,11,16,05,00,00,0.799
2008,11,16,05,30,00,0.46533
2008,11,16,06,00,00,0.41767
2008,11,16,06,30,00,0.46533
2008,11,16,07,00,00,0.41767
2008,11,16,07,30,00,0.60833
2008,11,16,08,00,00,1.13267
2008,11,16,08,30,00,2.372
2008,11,16,09,00,00,5.947
2008,11,16,09,30,00,16.95167
2008,11,16,10,00,00,29.83897
2008,11,16,10,30,00,40.67467
2008,11,16,11,00,00,50.399
2008,11,16,11,30,00,62.83567
2008,11,16,12,00,00,42.35267
2008,11,16,12,30,00,34.48933
2008,11,16,13,00,00,60.99
2008,11,16,13,30,00,36.06233
2008,11,16,14,00,00,17.377
2008,11,16,14,30,00,10.80433
2008,11,16,15,00,00,5.089
2008,11,16,15,30,00,2.32433
2008,11,16,16,00,00,0.513
2008,11,16,16,30,00,0.37
2008,11,16,17,00,00,0.084
2008,11,16,17,30,00,-2.244
2008,11,16,18,00,00,-1.052
2008,11,16,18,30,00,0.03967
2008,11,16,19,00,00,0.38
2008,11,16,19,30,00,0.38
2008,11,16,20,00,00,0.33233
2008,11,16,20,30,00,0.33233
2008,11,16,21,00,00,0.38
2008,11,16,21,30,00,0.38
2008,11,16,22,00,00,0.38
2008,11,16,22,30,00,0.28533
2008,11,16,23,00,00,-1.98667
2008,11,16,23,30,00,-0.94533
2008,11,17,00,00,00,0.63767
2008,11,17,00,30,00,0.876
2008,11,17,01,00,00,0.736
2008,11,17,01,30,00,1.97233
2008,11,17,02,00,00,2.01533
2008,11,17,02,30,00,2.01
2008,11,17,03,00,00,1.868
2008,11,17,03,30,00,0.40067
2008,11,17,04,00,00,1.48933
2008,11,17,04,30,00,1.11067
2008,11,17,05,00,00,0.68467
2008,11,17,05,30,00,-0.359
2008,11,17,06,00,00,-0.502
2008,11,17,06,30,00,0.732
2008,11,17,07,00,00,0.82667
2008,11,17,07,30,00,0.68467
2008,11,17,08,00,00,1.67867
2008,11,17,08,30,00,4.86267
2008,11,17,09,00,00,11.317
2008,11,17,09,30,00,29.54233
2008,11,17,10,00,00,46.2935
2008,11,17,10,30,00,49.29684
2008,11,17,11,00,00,NaN
2008,11,17,11,30,00,NaN
2008,11,17,12,00,00,NaN
2008,11,17,12,30,00,76.17
2008,11,17,13,00,00,69.03
2008,11,17,13,30,00,30.29267
2008,11,17,14,00,00,23.495
2008,11,17,14,30,00,17.599
2008,11,17,15,00,00,12.22633
2008,11,17,15,30,00,1.72767
2008,11,17,16,00,00,0.06567
2008,11,17,16,30,00,0.447
2008,11,17,17,00,00,-0.79233
2008,11,17,17,30,00,-1.21867
2008,11,17,18,00,00,-0.173
2008,11,17,18,30,00,-0.411
2008,11,17,19,00,00,-0.50633
2008,11,17,19,30,00,-0.27167
2008,11,17,20,00,00,0.00867
2008,11,17,20,30,00,0.19867
2008,11,17,21,00,00,0.294
2008,11,17,21,30,00,0.53233
2008,11,17,22,00,00,0.62767
2008,11,17,22,30,00,1.05667
2008,11,17,23,00,00,0.77067
2008,11,17,23,30,00,0.38933
2008,11,18,00,00,00,-0.95967
2008,11,18,00,30,00,-1.913
2008,11,18,01,00,00,-1.77
2008,11,18,01,30,00,-1.57933
2008,11,18,02,00,00,-0.912
2008,11,18,02,30,00,-1.77
2008,11,18,03,00,00,-1.77
2008,11,18,03,30,00,-0.67367
2008,11,18,04,00,00,-1.00733
2008,11,18,04,30,00,-1.77
2008,11,18,05,00,00,-1.484
2008,11,18,05,30,00,-1.29333
2008,11,18,06,00,00,-1.10267
2008,11,18,06,30,00,-0.29233
2008,11,18,07,00,00,-0.29069
2008,11,18,07,30,00,0.132
2008,11,18,08,00,00,0.27167
2008,11,18,08,30,00,3.13967
2008,11,18,09,00,00,5.28567
2008,11,18,09,30,00,12.93067
2008,11,18,10,00,00,15.37433
2008,11,18,10,30,00,22.74467
2008,11,18,11,00,00,17.967
2008,11,18,11,30,00,23.13733
2008,11,18,12,00,00,30.64767
2008,11,18,12,30,00,71.64433
2008,11,18,13,00,00,49.50233
2008,11,18,13,30,00,44.484
2008,11,18,14,00,00,30.94867
2008,11,18,14,30,00,19.50267
2008,11,18,15,00,00,7.826
2008,11,18,15,30,00,1.992
2008,11,18,16,00,00,0.84167
2008,11,18,16,30,00,0.65067
2008,11,18,17,00,00,-0.35
2008,11,18,17,30,00,0.55567
2008,11,18,18,00,00,0.55567
2008,11,18,18,30,00,0.98467
2008,11,18,19,00,00,0.88933
2008,11,18,19,30,00,0.937
2008,11,18,20,00,00,1.08
2008,11,18,20,30,00,0.937
2008,11,18,21,00,00,1.128
2008,11,18,21,30,00,1.08
2008,11,18,22,00,00,1.08
2008,11,18,22,30,00,1.08
2008,11,18,23,00,00,1.08
2008,11,18,23,30,00,1.08
2008,11,19,00,00,00,0.20233
2008,11,19,00,30,00,0.25
2008,11,19,01,00,00,0.25
2008,11,19,01,30,00,0.29767
2008,11,19,02,00,00,0.29767
2008,11,19,02,30,00,0.34533
2008,11,19,03,00,00,0.34533
2008,11,19,03,30,00,0.29767
2008,11,19,04,00,00,0.25
2008,11,19,04,30,00,0.25
2008,11,19,05,00,00,0.25
2008,11,19,05,30,00,0.25
2008,11,19,06,00,00,0.25
2008,11,19,06,30,00,0.25
2008,11,19,07,00,00,0.393
2008,11,19,07,30,00,-0.796
2008,11,19,08,00,00,-0.60233
2008,11,19,08,30,00,5.82567
2008,11,19,09,00,00,16.57967
2008,11,19,09,30,00,22.28567
2008,11,19,10,00,00,34.168
2008,11,19,10,30,00,45.03433
2008,11,19,11,00,00,59.07433
2008,11,19,11,30,00,54.561
2008,11,19,12,00,00,62.41267
2008,11,19,12,30,00,43.11633
2008,11,19,13,00,00,40.07367
2008,11,19,13,30,00,49.42267
2008,11,19,14,00,00,41.44067
2008,11,19,14,30,00,21.05933
2008,11,19,15,00,00,4.294
2008,11,19,15,30,00,0.402
2008,11,19,16,00,00,-0.308
2008,11,19,16,30,00,0.118
2008,11,19,17,00,00,0.26
2008,11,19,17,30,00,0.117
2008,11,19,18,00,00,0.26
2008,11,19,18,30,00,0.06933
2008,11,19,19,00,00,0.16467
2008,11,19,19,30,00,0.30733
2008,11,19,20,00,00,0.26
2008,11,19,20,30,00,0.26
2008,11,19,21,00,00,0.26
2008,11,19,21,30,00,0.26
2008,11,19,22,00,00,0.26
2008,11,19,22,30,00,0.16467
2008,11,19,23,00,00,0.26
2008,11,19,23,30,00,0.26
2008,11,20,00,00,00,1.94233
2008,11,20,00,30,00,1.99
2008,11,20,01,00,00,1.99
2008,11,20,01,30,00,1.561
2008,11,20,02,00,00,1.46567
2008,11,20,02,30,00,1.704
2008,11,20,03,00,00,0.42067
2008,11,20,03,30,00,0.99167
2008,11,20,04,00,00,1.79933
2008,11,20,04,30,00,1.99
2008,11,20,05,00,00,1.99
2008,11,20,05,30,00,1.99
2008,11,20,06,00,00,2.03733
2008,11,20,06,30,00,1.65633
2008,11,20,07,00,00,1.99
2008,11,20,07,30,00,1.99
2008,11,20,08,00,00,1.99
2008,11,20,08,30,00,3.45967
2008,11,20,09,00,00,5.45533
2008,11,20,09,30,00,17.05
2008,11,20,10,00,00,28.686
2008,11,20,10,30,00,39.37167
2008,11,20,11,00,00,40.60033
2008,11,20,11,30,00,28.38333
2008,11,20,12,00,00,55.262
2008,11,20,12,30,00,42.84067
2008,11,20,13,00,00,32.128
2008,11,20,13,30,00,28.42533
2008,11,20,14,00,00,21.733
2008,11,20,14,30,00,13.94667
2008,11,20,15,00,00,6.40233
2008,11,20,15,30,00,-1.22867
2008,11,20,16,00,00,-1.56
2008,11,20,16,30,00,-3.07467
2008,11,20,17,00,00,-2.214
2008,11,20,17,30,00,-2.686
2008,11,20,18,00,00,0.15133
2008,11,20,18,30,00,-2.219
2008,11,20,19,00,00,0.94933
2008,11,20,19,30,00,0.854
2008,11,20,20,00,00,-0.23467
2008,11,20,20,30,00,-1.418
2008,11,20,21,00,00,-0.566
2008,11,20,21,30,00,-1.134
2008,11,20,22,00,00,-1.08667
2008,11,20,22,30,00,-2.08067
2008,11,20,23,00,00,-2.31733
2008,11,20,23,30,00,-3.02333
2008,11,21,00,00,00,-4.68636
2008,11,21,00,30,00,-3.73586
2008,11,21,01,00,00,-4.19467
2008,11,21,01,30,00,-3.15333
2008,11,21,02,00,00,-3.15333
2008,11,21,02,30,00,-3.39
2008,11,21,03,00,00,-3.29533
2008,11,21,03,30,00,-3.43433
2008,11,21,04,00,00,-3.24533
2008,11,21,04,30,00,-3.24567
2008,11,21,05,00,00,-2.62733
2008,11,21,05,30,00,-2.43533
2008,11,21,06,00,00,-0.174
2008,11,21,06,30,00,0.95467
2008,11,21,07,00,00,0.15433
2008,11,21,07,30,00,-0.31967
2008,11,21,08,00,00,0.011
2008,11,21,08,30,00,2.848
2008,11,21,09,00,00,5.59267
2008,11,21,09,30,00,8.48067
2008,11,21,10,00,00,16.48
2008,11,21,10,30,00,14.73433
2008,11,21,11,00,00,19.00667
2008,11,21,11,30,00,23.091
2008,11,21,12,00,00,26.275
2008,11,21,12,30,00,31.976
2008,11,21,13,00,00,37.962
2008,11,21,13,30,00,21.449
2008,11,21,14,00,00,10.67867
2008,11,21,14,30,00,9.44433
2008,11,21,15,00,00,4.177
2008,11,21,15,30,00,-0.37733
2008,11,21,16,00,00,-2.132
2008,11,21,16,30,00,0.338
2008,11,21,17,00,00,0.765
2008,11,21,17,30,00,0.86
2008,11,21,18,00,00,0.86
2008,11,21,18,30,00,0.86
2008,11,21,19,00,00,0.717
2008,11,21,19,30,00,0.86
2008,11,21,20,00,00,0.86
2008,11,21,20,30,00,0.86
2008,11,21,21,00,00,0.86
2008,11,21,21,30,00,0.86
2008,11,21,22,00,00,1.61733
2008,11,21,22,30,00,1.144
2008,11,21,23,00,00,0.86
2008,11,21,23,30,00,0.76433
2008,11,22,00,00,00,0.054
2008,11,22,00,30,00,0.338
2008,11,22,01,00,00,0.48
2008,11,22,01,30,00,0.48
2008,11,22,02,00,00,0.52733
2008,11,22,02,30,00,0.52733
2008,11,22,03,00,00,0.52733
2008,11,22,03,30,00,0.48
2008,11,22,04,00,00,0.43267
2008,11,22,04,30,00,0.52733
2008,11,22,05,00,00,0.57467
2008,11,22,05,30,00,0.622
2008,11,22,06,00,00,0.85867
2008,11,22,06,30,00,0.57467
2008,11,22,07,00,00,0.71667
2008,11,22,07,30,00,0.66933
2008,11,22,08,00,00,0.764
2008,11,22,08,30,00,1.285
2008,11,22,09,00,00,3.61167
2008,11,22,09,30,00,7.50167
2008,11,22,10,00,00,10.87567
2008,11,22,10,30,00,14.86033
2008,11,22,11,00,00,18.421
2008,11,22,11,30,00,29.15133
2008,11,22,12,00,00,22.502
2008,11,22,12,30,00,26.15633
2008,11,22,13,00,00,29.047
2008,11,22,13,30,00,18.27233
2008,11,22,14,00,00,13.24133
2008,11,22,14,30,00,8.448
2008,11,22,15,00,00,2.895
2008,11,22,15,30,00,0.196
2008,11,22,16,00,00,0.10133
2008,11,22,16,30,00,0.48
2008,11,22,17,00,00,0.29067
2008,11,22,17,30,00,-2.49567
2008,11,22,18,00,00,-2.25533
2008,11,22,18,30,00,-2.53933
2008,11,22,19,00,00,-2.30233
2008,11,22,19,30,00,-1.82933
2008,11,22,20,00,00,-0.97733
2008,11,22,20,30,00,-0.03067
2008,11,22,21,00,00,0.11133
2008,11,22,21,30,00,0.442
2008,11,22,22,00,00,0.48
2008,11,22,22,30,00,0.52733
2008,11,22,23,00,00,0.622
2008,11,22,23,30,00,0.57467
2008,11,23,00,00,00,0.141
2008,11,23,00,30,00,0
2008,11,23,01,00,00,0
2008,11,23,01,30,00,0
2008,11,23,02,00,00,0.047
2008,11,23,02,30,00,0.188
2008,11,23,03,00,00,0.094
2008,11,23,03,30,00,0.047
2008,11,23,04,00,00,0
2008,11,23,04,30,00,0
2008,11,23,05,00,00,0.047
2008,11,23,05,30,00,0.047
2008,11,23,06,00,00,0.047
2008,11,23,06,30,00,-0.00033
2008,11,23,07,00,00,0
2008,11,23,07,30,00,0
2008,11,23,08,00,00,-0.04733
2008,11,23,08,30,00,0.094
2008,11,23,09,00,00,1.694
2008,11,23,09,30,00,5.43333
2008,11,23,10,00,00,8.226
2008,11,23,10,30,00,14.60833
2008,11,23,11,00,00,16.501
2008,11,23,11,30,00,15.371
2008,11,23,12,00,00,11.25533
2008,11,23,12,30,00,9.12867
2008,11,23,13,00,00,7.384
2008,11,23,13,30,00,6.72133
2008,11,23,14,00,00,5.538
2008,11,23,14,30,00,2.02967
2008,11,23,15,00,00,0.274
2008,11,23,15,30,00,-0.05733
2008,11,23,16,00,00,-0.01
2008,11,23,16,30,00,-0.01
2008,11,23,17,00,00,-0.01
2008,11,23,17,30,00,0.086
2008,11,23,18,00,00,-0.01
2008,11,23,18,30,00,-0.01
2008,11,23,19,00,00,-0.01
2008,11,23,19,30,00,NaN
2008,11,23,20,00,00,NaN
2008,11,23,20,30,00,NaN
2008,11,23,21,00,00,NaN
2008,11,23,21,30,00,NaN
2008,11,23,22,00,00,NaN
2008,11,23,22,30,00,-0.01
2008,11,23,23,00,00,-0.10467
2008,11,23,23,30,00,-0.05733
2008,11,24,00,00,00,0.63
2008,11,24,00,30,00,0.63
2008,11,24,01,00,00,0.53467
2008,11,24,01,30,00,0.43933
2008,11,24,02,00,00,0.582
2008,11,24,02,30,00,0.58233
2008,11,24,03,00,00,0.29633
2008,11,24,03,30,00,-0.84767
2008,11,24,04,00,00,-0.514
2008,11,24,04,30,00,-0.70467
2008,11,24,05,00,00,-2.41667
2008,11,24,05,30,00,-1.32133
2008,11,24,06,00,00,0.15333
2008,11,24,06,30,00,-1.37033
2008,11,24,07,00,00,-2.50733
2008,11,24,07,30,00,0.63
2008,11,24,08,00,00,0.58233
2008,11,24,08,30,00,1.05633
2008,11,24,09,00,00,5.045
2008,11,24,09,30,00,10.75167
2008,11,24,10,00,00,17.73833
2008,11,24,10,30,00,15.028
2008,11,24,11,00,00,20.96567
2008,11,24,11,30,00,25.43
2008,11,24,12,00,00,21.38967
2008,11,24,12,30,00,24.52467
2008,11,24,13,00,00,23.81033
2008,11,24,13,30,00,18.15467
2008,11,24,14,00,00,14.92433
2008,11,24,14,30,00,6.755
2008,11,24,15,00,00,3.478
2008,11,24,15,30,00,1.00867
2008,11,24,16,00,00,0.53467
2008,11,24,16,30,00,0.67733
2008,11,24,17,00,00,0.63
2008,11,24,17,30,00,0.10567
2008,11,24,18,00,00,0.58233
2008,11,24,18,30,00,0.62967
2008,11,24,19,00,00,0.677
2008,11,24,19,30,00,0.63
2008,11,24,20,00,00,0.67733
2008,11,24,20,30,00,0.67733
2008,11,24,21,00,00,0.62967
2008,11,24,21,30,00,0.772
2008,11,24,22,00,00,0.486
2008,11,24,22,30,00,0.772
2008,11,24,23,00,00,0.772
2008,11,24,23,30,00,0.772
2008,11,25,00,00,00,0.193
2008,11,25,00,30,00,0.09767
2008,11,25,01,00,00,0.14533
2008,11,25,01,30,00,0.05
2008,11,25,02,00,00,0.098
2008,11,25,02,30,00,0.09767
2008,11,25,03,00,00,-0.14033
2008,11,25,03,30,00,-0.04533
2008,11,25,04,00,00,-0.093
2008,11,25,04,30,00,0.05
2008,11,25,05,00,00,0.28833
2008,11,25,05,30,00,-0.33133
2008,11,25,06,00,00,-0.18833
2008,11,25,06,30,00,0.00233
2008,11,25,07,00,00,0.14533
2008,11,25,07,30,00,0.193
2008,11,25,08,00,00,0.14533
2008,11,25,08,30,00,0.81267
2008,11,25,09,00,00,3.719
2008,11,25,09,30,00,7.38133
2008,11,25,10,00,00,19.71467
2008,11,25,10,30,00,30.671
2008,11,25,11,00,00,27.19733
2008,11,25,11,30,00,23.76767
2008,11,25,12,00,00,30.572
2008,11,25,12,30,00,30.57233
2008,11,25,13,00,00,27.33333
2008,11,25,13,30,00,22.18867
2008,11,25,14,00,00,20.09167
2008,11,25,14,30,00,11.42667
2008,11,25,15,00,00,3.04833
2008,11,25,15,30,00,0.09833
2008,11,25,16,00,00,-0.376
2008,11,25,16,30,00,0.05
2008,11,25,17,00,00,0.05
2008,11,25,17,30,00,-0.04467
