Year,Month,Day,Hour,Minute,Second,VAR_EDDY.NEE
2014,06,20,15,00,00,-0.857
2014,06,20,15,30,00,-0.602
2014,06,20,16,00,00,-0.617
2014,06,20,16,30,00,-0.233
2014,06,20,17,00,00,0.005
2014,06,20,17,30,00,-0.094
2014,06,20,18,00,00,0.453
2014,06,20,18,30,00,0.548
2014,06,20,19,00,00,0.349
2014,06,20,19,30,00,0.445
2014,06,20,20,00,00,0.723
2014,06,20,20,30,00,0.849
2014,06,20,21,00,00,0.91
2014,06,20,21,30,00,1.146
2014,06,20,22,00,00,0.908
2014,06,20,22,30,00,1.185
2014,06,20,23,00,00,0.751
2014,06,20,23,30,00,1.425
2014,06,21,00,00,00,1.589
2014,06,21,00,30,00,2.713
2014,06,21,01,00,00,1.332
2014,06,21,01,30,00,0.927
2014,06,21,02,00,00,0.855
2014,06,21,02,30,00,1.293
2014,06,21,03,00,00,0.891
2014,06,21,03,30,00,0.81
2014,06,21,04,00,00,0.76
2014,06,21,04,30,00,0.738
2014,06,21,05,00,00,0.552
2014,06,21,05,30,00,0.199
2014,06,21,06,00,00,-0.563
2014,06,21,06,30,00,-1.76
2014,06,21,07,00,00,-2.092
2014,06,21,07,30,00,-2.214
2014,06,21,08,00,00,-1.937
2014,06,21,08,30,00,-2.298
2014,06,21,09,00,00,-2.782
2014,06,21,09,30,00,-3.875
2014,06,21,10,00,00,-5.311
2014,06,21,10,30,00,-4.548
2014,06,21,11,00,00,-5.06
2014,06,21,11,30,00,-4.871
2014,06,21,12,00,00,-3.545
2014,06,21,12,30,00,-4.016
2014,06,21,13,00,00,-3.909
2014,06,21,13,30,00,-5.464
2014,06,21,14,00,00,-3.81
2014,06,21,14,30,00,-3.966
2014,06,21,15,00,00,-4.652
2014,06,21,15,30,00,-2.772
2014,06,21,16,00,00,-1.632
2014,06,21,16,30,00,-2.404
2014,06,21,17,00,00,-3.511
2014,06,21,17,30,00,-4.255
2014,06,21,18,00,00,-0.696
2014,06,21,18,30,00,-2.009
2014,06,21,19,00,00,-2.776
2014,06,21,19,30,00,-2.453
2014,06,21,20,00,00,-1.158
2014,06,21,20,30,00,0.184
2014,06,21,21,00,00,0.476
2014,06,21,21,30,00,0.607
2014,06,21,22,00,00,0.585
2014,06,21,22,30,00,0.815
2014,06,21,23,00,00,0.958
2014,06,21,23,30,00,0.994
2014,06,22,00,00,00,1.021
2014,06,22,00,30,00,0.972
2014,06,22,01,00,00,0.885
2014,06,22,01,30,00,0.664
2014,06,22,02,00,00,0.256
2014,06,22,02,30,00,-0.206
2014,06,22,03,00,00,-1.151
2014,06,22,03,30,00,-1.806
2014,06,22,04,00,00,-2.49
2014,06,22,04,30,00,-3.233
2014,06,22,05,00,00,-3.85
2014,06,22,05,30,00,-4.304
2014,06,22,06,00,00,-2.451
2014,06,22,06,30,00,-4.776
2014,06,22,07,00,00,-4.771
2014,06,22,07,30,00,-3.033
2014,06,22,08,00,00,-4.179
2014,06,22,08,30,00,-4.366
2014,06,22,09,00,00,-3.803
2014,06,22,09,30,00,-4.885
2014,06,22,10,00,00,-5.896
2014,06,22,10,30,00,-6.79
2014,06,22,11,00,00,-8.82
2014,06,22,11,30,00,-8.067
2014,06,22,12,00,00,-9.938
2014,06,22,12,30,00,-6.998
2014,06,22,13,00,00,-5.361
2014,06,22,13,30,00,-5.089
2014,06,22,14,00,00,-2.162
2014,06,22,14,30,00,-0.263
2014,06,22,15,00,00,-1.226
2014,06,22,15,30,00,-2.392
2014,06,22,16,00,00,-2.748
2014,06,22,16,30,00,-3.295
2014,06,22,17,00,00,-3.515
2014,06,22,17,30,00,-3.114
2014,06,22,18,00,00,-4.094
2014,06,22,18,30,00,-3.44
2014,06,22,19,00,00,-1.038
2014,06,22,19,30,00,-1.303
2014,06,22,20,00,00,-0.837
2014,06,22,20,30,00,-0.482
2014,06,22,21,00,00,1.179
2014,06,22,21,30,00,1.322
2014,06,22,22,00,00,1.141
2014,06,22,22,30,00,1.122
2014,06,22,23,00,00,1.903
2014,06,22,23,30,00,0.955
2014,06,23,00,00,00,1.523
2014,06,23,00,30,00,1.541
2014,06,23,01,00,00,1.104
2014,06,23,01,30,00,1.854
2014,06,23,02,00,00,0.796
2014,06,23,02,30,00,0.238
2014,06,23,03,00,00,0.596
2014,06,23,03,30,00,0.581
2014,06,23,04,00,00,0.065
2014,06,23,04,30,00,-2.768
2014,06,23,05,00,00,-4.399
2014,06,23,05,30,00,-6.477
2014,06,23,06,00,00,-3.514
2014,06,23,06,30,00,-5.474
2014,06,23,07,00,00,-6.117
2014,06,23,07,30,00,-5.29
2014,06,23,08,00,00,-5.55
2014,06,23,08,30,00,-4.885
2014,06,23,09,00,00,-4.317
2014,06,23,09,30,00,-5.743
2014,06,23,10,00,00,-6.545
2014,06,23,10,30,00,-6.201
2014,06,23,11,00,00,-8.822
2014,06,23,11,30,00,-7.252
2014,06,23,12,00,00,-5.62
2014,06,23,12,30,00,-5.954
2014,06,23,13,00,00,-6.161
2014,06,23,13,30,00,-5.292
2014,06,23,14,00,00,-2.562
2014,06,23,14,30,00,-2.657
2014,06,23,15,00,00,-3.968
2014,06,23,15,30,00,-5.12
2014,06,23,16,00,00,-5.155
2014,06,23,16,30,00,-4.961
2014,06,23,17,00,00,-2.951
2014,06,23,17,30,00,-4.908
2014,06,23,18,00,00,-1.599
2014,06,23,18,30,00,-1.628
2014,06,23,19,00,00,0.005
2014,06,23,19,30,00,-0.676
2014,06,23,20,00,00,0.857
2014,06,23,20,30,00,0.275
2014,06,23,21,00,00,0.103
2014,06,23,21,30,00,0.704
2014,06,23,22,00,00,1.819
2014,06,23,22,30,00,0.758
2014,06,23,23,00,00,1.293
2014,06,23,23,30,00,2.294
2014,06,24,00,00,00,0.975
2014,06,24,00,30,00,0.951
2014,06,24,01,00,00,0.961
2014,06,24,01,30,00,1.238
2014,06,24,02,00,00,1.675
2014,06,24,02,30,00,0.28
2014,06,24,03,00,00,-0.528
2014,06,24,03,30,00,-0.268
2014,06,24,04,00,00,-0.824
2014,06,24,04,30,00,-0.343
2014,06,24,05,00,00,-1.279
2014,06,24,05,30,00,-1.172
2014,06,24,06,00,00,-1.477
2014,06,24,06,30,00,-3.092
2014,06,24,07,00,00,-3.339
2014,06,24,07,30,00,-3.638
2014,06,24,08,00,00,-2.936
2014,06,24,08,30,00,-3.93
2014,06,24,09,00,00,-4.653
2014,06,24,09,30,00,-3.001
2014,06,24,10,00,00,-4.415
2014,06,24,10,30,00,-5.566
2014,06,24,11,00,00,-6.846
2014,06,24,11,30,00,-5.911
2014,06,24,12,00,00,-4.532
2014,06,24,12,30,00,-6.145
2014,06,24,13,00,00,-4.529
2014,06,24,13,30,00,-4.439
2014,06,24,14,00,00,-5.366
2014,06,24,14,30,00,-4.47
2014,06,24,15,00,00,-4.032
2014,06,24,15,30,00,-4.153
2014,06,24,16,00,00,-4.75
2014,06,24,16,30,00,-4.776
2014,06,24,17,00,00,-3.787
2014,06,24,17,30,00,-2.779
2014,06,24,18,00,00,-3.504
2014,06,24,18,30,00,-2.844
2014,06,24,19,00,00,-2.568
2014,06,24,19,30,00,-0.993
2014,06,24,20,00,00,-0.159
2014,06,24,20,30,00,0.553
2014,06,24,21,00,00,0.418
2014,06,24,21,30,00,1.474
2014,06,24,22,00,00,0.521
2014,06,24,22,30,00,0.739
2014,06,24,23,00,00,0.856
2014,06,24,23,30,00,0.632
2014,06,25,00,00,00,1.604
2014,06,25,00,30,00,0.192
2014,06,25,01,00,00,0.541
2014,06,25,01,30,00,0.727
2014,06,25,02,00,00,0.617
2014,06,25,02,30,00,0.536
2014,06,25,03,00,00,0.215
2014,06,25,03,30,00,-0.467
2014,06,25,04,00,00,-0.587
2014,06,25,04,30,00,-0.483
2014,06,25,05,00,00,-2.238
2014,06,25,05,30,00,-2.223
2014,06,25,06,00,00,-2.774
2014,06,25,06,30,00,-3.006
2014,06,25,07,00,00,-2.585
2014,06,25,07,30,00,-2.911
2014,06,25,08,00,00,-2.919
2014,06,25,08,30,00,-4.675
2014,06,25,09,00,00,-4.056
2014,06,25,09,30,00,-5.408
2014,06,25,10,00,00,-6.55
2014,06,25,10,30,00,-6.609
2014,06,25,11,00,00,-4.637
2014,06,25,11,30,00,-3.527
2014,06,25,12,00,00,-4.265
2014,06,25,12,30,00,-3.906
2014,06,25,13,00,00,-2.739
2014,06,25,13,30,00,-2.998
2014,06,25,14,00,00,-5.833
2014,06,25,14,30,00,-3.589
2014,06,25,15,00,00,-2.299
2014,06,25,15,30,00,-2.784
2014,06,25,16,00,00,-1.323
2014,06,25,16,30,00,0.548
2014,06,25,17,00,00,-2.68
2014,06,25,17,30,00,-3.116
2014,06,25,18,00,00,-1.817
2014,06,25,18,30,00,0.221
2014,06,25,19,00,00,-0.812
2014,06,25,19,30,00,0.7
2014,06,25,20,00,00,0.128
2014,06,25,20,30,00,0.869
2014,06,25,21,00,00,2.084
2014,06,25,21,30,00,2.316
2014,06,25,22,00,00,1.297
2014,06,25,22,30,00,1.715
2014,06,25,23,00,00,1.279
2014,06,25,23,30,00,1.292
2014,06,26,00,00,00,1.129
2014,06,26,00,30,00,1.192
2014,06,26,01,00,00,1.142
2014,06,26,01,30,00,0.658
2014,06,26,02,00,00,0.496
2014,06,26,02,30,00,0.452
2014,06,26,03,00,00,0.422
2014,06,26,03,30,00,-0.248
2014,06,26,04,00,00,-0.958
2014,06,26,04,30,00,-1.311
2014,06,26,05,00,00,-1.58
2014,06,26,05,30,00,-1.103
2014,06,26,06,00,00,-1.925
2014,06,26,06,30,00,-1.66
2014,06,26,07,00,00,-2.698
2014,06,26,07,30,00,-3.569
2014,06,26,08,00,00,-3.076
2014,06,26,08,30,00,-4.564
2014,06,26,09,00,00,-2.467
2014,06,26,09,30,00,-2.938
2014,06,26,10,00,00,-5.648
2014,06,26,10,30,00,-1.929
2014,06,26,11,00,00,-3.585
2014,06,26,11,30,00,-4.939
2014,06,26,12,00,00,-3.001
2014,06,26,12,30,00,-4.088
2014,06,26,13,00,00,-2.555
2014,06,26,13,30,00,-3.063
2014,06,26,14,00,00,-4.138
2014,06,26,14,30,00,-4.169
2014,06,26,15,00,00,-3.765
2014,06,26,15,30,00,-4.039
2014,06,26,16,00,00,0.264
2014,06,26,16,30,00,-1.35
2014,06,26,17,00,00,-0.759
2014,06,26,17,30,00,-1.277
2014,06,26,18,00,00,-1.268
2014,06,26,18,30,00,0.224
2014,06,26,19,00,00,-0.93
2014,06,26,19,30,00,0.158
2014,06,26,20,00,00,-0.058
2014,06,26,20,30,00,0.106
2014,06,26,21,00,00,0.188
2014,06,26,21,30,00,0.784
2014,06,26,22,00,00,1.082
2014,06,26,22,30,00,1.106
2014,06,26,23,00,00,1.242
2014,06,26,23,30,00,1.283
2014,06,27,00,00,00,1.321
2014,06,27,00,30,00,1.327
2014,06,27,01,00,00,1.261
2014,06,27,01,30,00,1.241
2014,06,27,02,00,00,0.982
2014,06,27,02,30,00,0.816
2014,06,27,03,00,00,0.176
2014,06,27,03,30,00,-0.257
2014,06,27,04,00,00,-1.381
2014,06,27,04,30,00,-2.389
2014,06,27,05,00,00,-2.603
2014,06,27,05,30,00,-1.383
2014,06,27,06,00,00,-2.119
2014,06,27,06,30,00,-3.907
2014,06,27,07,00,00,-3.525
2014,06,27,07,30,00,-3.386
2014,06,27,08,00,00,-3.351
2014,06,27,08,30,00,-3.26
2014,06,27,09,00,00,-5.212
2014,06,27,09,30,00,-3.493
2014,06,27,10,00,00,-4.924
2014,06,27,10,30,00,-6.019
2014,06,27,11,00,00,-3.316
2014,06,27,11,30,00,-6.153
2014,06,27,12,00,00,-3.461
2014,06,27,12,30,00,-3.435
2014,06,27,13,00,00,-2.856
2014,06,27,13,30,00,-4.108
2014,06,27,14,00,00,-5.247
2014,06,27,14,30,00,-4.17
2014,06,27,15,00,00,-4.911
2014,06,27,15,30,00,-3.219
2014,06,27,16,00,00,-2.933
2014,06,27,16,30,00,-2.717
2014,06,27,17,00,00,-2.99
2014,06,27,17,30,00,-3.184
2014,06,27,18,00,00,-1.164
2014,06,27,18,30,00,-0.513
2014,06,27,19,00,00,-1.17
2014,06,27,19,30,00,-1.023
2014,06,27,20,00,00,0.652
2014,06,27,20,30,00,0.877
2014,06,27,21,00,00,1.171
2014,06,27,21,30,00,1.271
2014,06,27,22,00,00,1.384
2014,06,27,22,30,00,1.403
2014,06,27,23,00,00,1.528
2014,06,27,23,30,00,1.455
2014,06,28,00,00,00,1.442
2014,06,28,00,30,00,1.396
2014,06,28,01,00,00,1.357
2014,06,28,01,30,00,1.216
2014,06,28,02,00,00,1.1
2014,06,28,02,30,00,0.799
2014,06,28,03,00,00,0.788
2014,06,28,03,30,00,0.224
2014,06,28,04,00,00,-0.088
2014,06,28,04,30,00,-0.258
2014,06,28,05,00,00,-0.315
2014,06,28,05,30,00,-0.486
2014,06,28,06,00,00,-0.902
2014,06,28,06,30,00,-1.651
2014,06,28,07,00,00,-1.895
2014,06,28,07,30,00,-3.653
2014,06,28,08,00,00,-3.987
2014,06,28,08,30,00,-4.681
2014,06,28,09,00,00,-2.253
2014,06,28,09,30,00,-3.501
2014,06,28,10,00,00,-4.649
2014,06,28,10,30,00,-4.353
2014,06,28,11,00,00,-5.045
2014,06,28,11,30,00,-4.471
2014,06,28,12,00,00,-4.394
2014,06,28,12,30,00,-5.186
2014,06,28,13,00,00,-5.444
2014,06,28,13,30,00,-5.72
2014,06,28,14,00,00,-4.629
2014,06,28,14,30,00,-5.983
2014,06,28,15,00,00,-4.365
2014,06,28,15,30,00,-4.842
2014,06,28,16,00,00,-3.258
2014,06,28,16,30,00,-4.312
2014,06,28,17,00,00,-4.093
2014,06,28,17,30,00,-3.449
2014,06,28,18,00,00,-2.498
2014,06,28,18,30,00,-1.461
2014,06,28,19,00,00,-1.058
2014,06,28,19,30,00,-0.391
2014,06,28,20,00,00,0.263
2014,06,28,20,30,00,0.771
2014,06,28,21,00,00,0.847
2014,06,28,21,30,00,0.943
2014,06,28,22,00,00,1.072
2014,06,28,22,30,00,1.525
2014,06,28,23,00,00,1.602
2014,06,28,23,30,00,1.711
2014,06,29,00,00,00,1.795
2014,06,29,00,30,00,1.928
2014,06,29,01,00,00,1.837
2014,06,29,01,30,00,2.279
2014,06,29,02,00,00,2.268
2014,06,29,02,30,00,1.572
2014,06,29,03,00,00,0.344
2014,06,29,03,30,00,-0.23
2014,06,29,04,00,00,-0.104
2014,06,29,04,30,00,-0.396
2014,06,29,05,00,00,-2.952
2014,06,29,05,30,00,-2.759
2014,06,29,06,00,00,-4.793
2014,06,29,06,30,00,-3.956
2014,06,29,07,00,00,-3.453
2014,06,29,07,30,00,-4.489
2014,06,29,08,00,00,-4.497
2014,06,29,08,30,00,-4.433
2014,06,29,09,00,00,-2.846
2014,06,29,09,30,00,-4.695
2014,06,29,10,00,00,-3.163
2014,06,29,10,30,00,-5.158
2014,06,29,11,00,00,-3.063
2014,06,29,11,30,00,-5.64
2014,06,29,12,00,00,-4.264
2014,06,29,12,30,00,-6.355
2014,06,29,13,00,00,-1.697
2014,06,29,13,30,00,-0.423
2014,06,29,14,00,00,-2.221
2014,06,29,14,30,00,-2.765
2014,06,29,15,00,00,-3.399
2014,06,29,15,30,00,-2.001
2014,06,29,16,00,00,-2.044
2014,06,29,16,30,00,-4.385
2014,06,29,17,00,00,-3.17
2014,06,29,17,30,00,-1.584
2014,06,29,18,00,00,-0.331
2014,06,29,18,30,00,-0.276
2014,06,29,19,00,00,-0.093
2014,06,29,19,30,00,0.385
2014,06,29,20,00,00,0.932
2014,06,29,20,30,00,1.221
2014,06,29,21,00,00,1.825
2014,06,29,21,30,00,2.013
2014,06,29,22,00,00,1.435
2014,06,29,22,30,00,2.179
2014,06,29,23,00,00,2.458
2014,06,29,23,30,00,2.312
2014,06,30,00,00,00,2.72
2014,06,30,00,30,00,2.546
2014,06,30,01,00,00,1.881
2014,06,30,01,30,00,1.396
2014,06,30,02,00,00,1.208
2014,06,30,02,30,00,0.278
2014,06,30,03,00,00,-0.114
2014,06,30,03,30,00,-0.695
2014,06,30,04,00,00,-1.803
2014,06,30,04,30,00,-2.065
2014,06,30,05,00,00,-3.076
2014,06,30,05,30,00,-2.849
2014,06,30,06,00,00,-3.703
2014,06,30,06,30,00,-3.668
2014,06,30,07,00,00,-4.598
2014,06,30,07,30,00,-5.227
2014,06,30,08,00,00,-6.569
2014,06,30,08,30,00,-6.9
2014,06,30,09,00,00,-3.258
2014,06,30,09,30,00,-5.047
2014,06,30,10,00,00,-4.157
2014,06,30,10,30,00,-5.61
2014,06,30,11,00,00,-3.271
2014,06,30,11,30,00,-2.799
2014,06,30,12,00,00,-2.087
2014,06,30,12,30,00,-2.157
2014,06,30,13,00,00,-2.108
2014,06,30,13,30,00,-2.254
2014,06,30,14,00,00,-4.552
2014,06,30,14,30,00,-4.7
2014,06,30,15,00,00,-4.303
2014,06,30,15,30,00,-4.587
2014,06,30,16,00,00,-3.671
2014,06,30,16,30,00,-2.906
2014,06,30,17,00,00,-2.274
2014,06,30,17,30,00,-0.754
2014,06,30,18,00,00,-0.643
2014,06,30,18,30,00,-0.686
2014,06,30,19,00,00,-0.316
2014,06,30,19,30,00,0.449
2014,06,30,20,00,00,1.121
2014,06,30,20,30,00,1.724
2014,06,30,21,00,00,1.933
2014,06,30,21,30,00,2.125
2014,06,30,22,00,00,2.176
2014,06,30,22,30,00,2.476
2014,06,30,23,00,00,2.619
2014,06,30,23,30,00,2.644
2014,07,01,00,00,00,1.498
2014,07,01,00,30,00,1.272
2014,07,01,01,00,00,2.392
2014,07,01,01,30,00,2.069
2014,07,01,02,00,00,1.52
2014,07,01,02,30,00,1.534
2014,07,01,03,00,00,1.206
2014,07,01,03,30,00,-1
2014,07,01,04,00,00,-0.772
2014,07,01,04,30,00,-1.157
2014,07,01,05,00,00,-2.243
2014,07,01,05,30,00,-2.704
2014,07,01,06,00,00,-2.344
2014,07,01,06,30,00,-2.471
2014,07,01,07,00,00,-4.613
2014,07,01,07,30,00,-2.498
2014,07,01,08,00,00,-3.42
2014,07,01,08,30,00,-4.499
2014,07,01,09,00,00,-4.475
2014,07,01,09,30,00,-5.135
2014,07,01,10,00,00,-4.609
2014,07,01,10,30,00,-2.378
2014,07,01,11,00,00,-2.033
2014,07,01,11,30,00,-2.341
2014,07,01,12,00,00,-2.915
2014,07,01,12,30,00,-5.374
2014,07,01,13,00,00,-5.73
2014,07,01,13,30,00,-3.175
2014,07,01,14,00,00,-3.392
2014,07,01,14,30,00,-6.205
2014,07,01,15,00,00,-4.63
2014,07,01,15,30,00,-2.343
2014,07,01,16,00,00,-0.054
2014,07,01,16,30,00,0.462
2014,07,01,17,00,00,0.83
2014,07,01,17,30,00,-0.716
2014,07,01,18,00,00,-0.963
2014,07,01,18,30,00,-1.232
2014,07,01,19,00,00,0.18
2014,07,01,19,30,00,0.054
2014,07,01,20,00,00,1.249
2014,07,01,20,30,00,1.918
2014,07,01,21,00,00,1.914
2014,07,01,21,30,00,2.04
2014,07,01,22,00,00,2.209
2014,07,01,22,30,00,2.35
2014,07,01,23,00,00,2.503
2014,07,01,23,30,00,2.522
2014,07,02,00,00,00,2.482
2014,07,02,00,30,00,2.406
2014,07,02,01,00,00,2.259
2014,07,02,01,30,00,1.966
2014,07,02,02,00,00,1.476
2014,07,02,02,30,00,0.767
2014,07,02,03,00,00,-0.129
2014,07,02,03,30,00,-1.082
2014,07,02,04,00,00,-1.979
2014,07,02,04,30,00,-2.904
2014,07,02,05,00,00,-3.465
2014,07,02,05,30,00,-3.802
2014,07,02,06,00,00,-4.364
2014,07,02,06,30,00,-4.598
2014,07,02,07,00,00,-6.088
2014,07,02,07,30,00,-4.316
2014,07,02,08,00,00,-4.606
2014,07,02,08,30,00,-7.361
2014,07,02,09,00,00,-6.866
2014,07,02,09,30,00,-7.476
2014,07,02,10,00,00,-7.178
2014,07,02,10,30,00,-7.709
2014,07,02,11,00,00,-6.398
2014,07,02,11,30,00,-5.927
2014,07,02,12,00,00,-1.343
2014,07,02,12,30,00,-2.839
2014,07,02,13,00,00,-3.38
2014,07,02,13,30,00,-4.317
2014,07,02,14,00,00,-0.008
2014,07,02,14,30,00,-1.545
2014,07,02,15,00,00,-6.011
2014,07,02,15,30,00,-5.511
2014,07,02,16,00,00,-3.4
2014,07,02,16,30,00,-2.426
2014,07,02,17,00,00,-0.824
2014,07,02,17,30,00,1.169
2014,07,02,18,00,00,1.644
2014,07,02,18,30,00,1.376
2014,07,02,19,00,00,0.683
2014,07,02,19,30,00,1.51
2014,07,02,20,00,00,2.05
2014,07,02,20,30,00,2.049
2014,07,02,21,00,00,3.329
2014,07,02,21,30,00,3.667
2014,07,02,22,00,00,2.279
2014,07,02,22,30,00,3.821
2014,07,02,23,00,00,3.686
2014,07,02,23,30,00,3.534
2014,07,03,00,00,00,3.24
2014,07,03,00,30,00,3.13
2014,07,03,01,00,00,3.817
2014,07,03,01,30,00,3.301
2014,07,03,02,00,00,4.317
2014,07,03,02,30,00,3.252
2014,07,03,03,00,00,2.886
2014,07,03,03,30,00,3.341
2014,07,03,04,00,00,3.017
2014,07,03,04,30,00,2.614
2014,07,03,05,00,00,2.228
2014,07,03,05,30,00,2.064
2014,07,03,06,00,00,2.422
2014,07,03,06,30,00,2.654
2014,07,03,07,00,00,2.28
2014,07,03,07,30,00,1.639
2014,07,03,08,00,00,0.845
2014,07,03,08,30,00,1.277
2014,07,03,09,00,00,1.366
2014,07,03,09,30,00,1.385
2014,07,03,10,00,00,1.008
2014,07,03,10,30,00,1.153
2014,07,03,11,00,00,1.351
2014,07,03,11,30,00,0.729
2014,07,03,12,00,00,0.215
2014,07,03,12,30,00,0.511
2014,07,03,13,00,00,1.004
2014,07,03,13,30,00,1.893
2014,07,03,14,00,00,0.769
2014,07,03,14,30,00,0.951
2014,07,03,15,00,00,1.331
2014,07,03,15,30,00,1.228
2014,07,03,16,00,00,1.228
2014,07,03,16,30,00,1.72
2014,07,03,17,00,00,2.934
2014,07,03,17,30,00,3.754
2014,07,03,18,00,00,2.552
2014,07,03,18,30,00,1.877
2014,07,03,19,00,00,1.911
2014,07,03,19,30,00,2.208
2014,07,03,20,00,00,3.772
2014,07,03,20,30,00,3.508
2014,07,03,21,00,00,2.269
2014,07,03,21,30,00,2.239
2014,07,03,22,00,00,3.482
2014,07,03,22,30,00,2.213
2014,07,03,23,00,00,3.071
2014,07,03,23,30,00,3.195
2014,07,04,00,00,00,2.91
2014,07,04,00,30,00,2.017
2014,07,04,01,00,00,2.755
2014,07,04,01,30,00,1.616
2014,07,04,02,00,00,2.949
2014,07,04,02,30,00,3.452
2014,07,04,03,00,00,2.61
2014,07,04,03,30,00,1.336
2014,07,04,04,00,00,2.262
2014,07,04,04,30,00,1.325
2014,07,04,05,00,00,0.422
2014,07,04,05,30,00,0.381
2014,07,04,06,00,00,0.334
2014,07,04,06,30,00,-0.3
2014,07,04,07,00,00,-0.598
2014,07,04,07,30,00,-0.279
2014,07,04,08,00,00,-0.384
2014,07,04,08,30,00,-1.287
2014,07,04,09,00,00,-2.733
2014,07,04,09,30,00,-4.461
2014,07,04,10,00,00,-4.864
2014,07,04,10,30,00,-5.049
2014,07,04,11,00,00,-5.056
2014,07,04,11,30,00,-4.284
2014,07,04,12,00,00,-4.147
2014,07,04,12,30,00,-3.303
2014,07,04,13,00,00,-3.285
2014,07,04,13,30,00,-5.985
2014,07,04,14,00,00,-4.201
2014,07,04,14,30,00,-4.084
2014,07,04,15,00,00,-4.975
2014,07,04,15,30,00,-4.715
2014,07,04,16,00,00,-3.882
2014,07,04,16,30,00,-2.755
2014,07,04,17,00,00,-1.544
2014,07,04,17,30,00,-0.91
2014,07,04,18,00,00,-0.079
2014,07,04,18,30,00,0.031
2014,07,04,19,00,00,0.317
2014,07,04,19,30,00,0.64
2014,07,04,20,00,00,-0.476
2014,07,04,20,30,00,0.702
2014,07,04,21,00,00,0.172
2014,07,04,21,30,00,0.764
2014,07,04,22,00,00,1.445
2014,07,04,22,30,00,1.695
2014,07,04,23,00,00,1.815
2014,07,04,23,30,00,1.953
2014,07,05,00,00,00,1.983
2014,07,05,00,30,00,1.849
2014,07,05,01,00,00,1.776
2014,07,05,01,30,00,1.536
2014,07,05,02,00,00,1.573
2014,07,05,02,30,00,1.287
2014,07,05,03,00,00,1.207
2014,07,05,03,30,00,0.97
2014,07,05,04,00,00,0.756
2014,07,05,04,30,00,0.977
2014,07,05,05,00,00,0.249
2014,07,05,05,30,00,-1.446
2014,07,05,06,00,00,-1.742
2014,07,05,06,30,00,-2.204
2014,07,05,07,00,00,-2.835
2014,07,05,07,30,00,-3.253
2014,07,05,08,00,00,-3.568
2014,07,05,08,30,00,-4.307
2014,07,05,09,00,00,-4.714
2014,07,05,09,30,00,-5.161
2014,07,05,10,00,00,-5.159
2014,07,05,10,30,00,-5.462
2014,07,05,11,00,00,-11.977
2014,07,05,11,30,00,-5.902
2014,07,05,12,00,00,-6.069
2014,07,05,12,30,00,-9.335
2014,07,05,13,00,00,-4.151
2014,07,05,13,30,00,-5.405
2014,07,05,14,00,00,-8.523
2014,07,05,14,30,00,-3.561
2014,07,05,15,00,00,-4.839
2014,07,05,15,30,00,-0.162
2014,07,05,16,00,00,0.462
2014,07,05,16,30,00,-3.571
2014,07,05,17,00,00,-1.611
2014,07,05,17,30,00,-0.274
2014,07,05,18,00,00,-4.197
2014,07,05,18,30,00,-1.941
2014,07,05,19,00,00,-1.606
2014,07,05,19,30,00,-0.809
2014,07,05,20,00,00,0.018
2014,07,05,20,30,00,1.503
2014,07,05,21,00,00,2.42
2014,07,05,21,30,00,2.736
2014,07,05,22,00,00,2.792
2014,07,05,22,30,00,2.749
2014,07,05,23,00,00,2.715
2014,07,05,23,30,00,2.679
2014,07,06,00,00,00,1.087
2014,07,06,00,30,00,2.586
2014,07,06,01,00,00,2.462
2014,07,06,01,30,00,2.136
2014,07,06,02,00,00,1.315
2014,07,06,02,30,00,0.533
2014,07,06,03,00,00,0.487
2014,07,06,03,30,00,0.282
2014,07,06,04,00,00,-1.201
2014,07,06,04,30,00,-1.776
2014,07,06,05,00,00,-1.916
2014,07,06,05,30,00,-3.598
2014,07,06,06,00,00,-2.752
2014,07,06,06,30,00,-2.68
2014,07,06,07,00,00,-3.124
2014,07,06,07,30,00,-1.315
2014,07,06,08,00,00,-5.761
2014,07,06,08,30,00,-3.6
2014,07,06,09,00,00,-5.644
2014,07,06,09,30,00,-6.803
2014,07,06,10,00,00,-9.399
2014,07,06,10,30,00,-8.916
2014,07,06,11,00,00,-2.774
2014,07,06,11,30,00,-3.354
2014,07,06,12,00,00,-4.847
2014,07,06,12,30,00,-2.738
2014,07,06,13,00,00,-2.511
2014,07,06,13,30,00,-2.581
2014,07,06,14,00,00,-3.338
2014,07,06,14,30,00,-4.369
2014,07,06,15,00,00,-1.652
2014,07,06,15,30,00,-3.884
2014,07,06,16,00,00,-3.814
2014,07,06,16,30,00,-3.816
2014,07,06,17,00,00,-1.76
2014,07,06,17,30,00,-3.388
2014,07,06,18,00,00,-3.576
2014,07,06,18,30,00,0.845
2014,07,06,19,00,00,0.862
2014,07,06,19,30,00,1.203
2014,07,06,20,00,00,1.531
2014,07,06,20,30,00,2.207
2014,07,06,21,00,00,2.572
2014,07,06,21,30,00,2.521
2014,07,06,22,00,00,3.879
2014,07,06,22,30,00,1.786
2014,07,06,23,00,00,1.77
2014,07,06,23,30,00,2.157
2014,07,07,00,00,00,2.73
2014,07,07,00,30,00,3.01
2014,07,07,01,00,00,2.207
2014,07,07,01,30,00,1.864
2014,07,07,02,00,00,1.532
2014,07,07,02,30,00,2.23
2014,07,07,03,00,00,1.808
2014,07,07,03,30,00,0.836
