Year,Month,Day,Hour,Minute,Second,HYY_META.tsoil_A
2019,01,17,12,00,00,1.266
2019,01,17,12,30,00,1.2635
2019,01,17,13,00,00,1.26
2019,01,17,13,30,00,1.2675
2019,01,17,14,00,00,1.2635
2019,01,17,14,30,00,1.2595
2019,01,17,15,00,00,1.2575
2019,01,17,15,30,00,1.256
2019,01,17,16,00,00,1.2545
2019,01,17,16,30,00,1.257
2019,01,17,17,00,00,1.2525
2019,01,17,17,30,00,1.255
2019,01,17,18,00,00,1.251
2019,01,17,18,30,00,1.2435
2019,01,17,19,00,00,1.251
2019,01,17,19,30,00,1.252
2019,01,17,20,00,00,1.239
2019,01,17,20,30,00,1.245
2019,01,17,21,00,00,1.252
2019,01,17,21,30,00,1.2465
2019,01,17,22,00,00,1.25
2019,01,17,22,30,00,1.248
2019,01,17,23,00,00,1.249
2019,01,17,23,30,00,1.2465
2019,01,18,00,00,00,1.2465
2019,01,18,00,30,00,1.2435
2019,01,18,01,00,00,1.247
2019,01,18,01,30,00,1.242
2019,01,18,02,00,00,1.2425
2019,01,18,02,30,00,1.2485
2019,01,18,03,00,00,1.236
2019,01,18,03,30,00,1.2525
2019,01,18,04,00,00,1.233
2019,01,18,04,30,00,1.234
2019,01,18,05,00,00,1.225
2019,01,18,05,30,00,1.2265
2019,01,18,06,00,00,1.2215
2019,01,18,06,30,00,1.2235
2019,01,18,07,00,00,1.2265
2019,01,18,07,30,00,1.2215
2019,01,18,08,00,00,1.224
2019,01,18,08,30,00,1.216
2019,01,18,09,00,00,1.2105
2019,01,18,09,30,00,1.2085
2019,01,18,10,00,00,1.21
2019,01,18,10,30,00,1.2055
2019,01,18,11,00,00,1.2025
2019,01,18,11,30,00,1.2015
2019,01,18,12,00,00,1.205
2019,01,18,12,30,00,1.209
2019,01,18,13,00,00,1.211
2019,01,18,13,30,00,1.2135
2019,01,18,14,00,00,1.208
2019,01,18,14,30,00,1.208
2019,01,18,15,00,00,1.195
2019,01,18,15,30,00,1.195
2019,01,18,16,00,00,1.2
2019,01,18,16,30,00,1.191
2019,01,18,17,00,00,1.191
2019,01,18,17,30,00,1.1905
2019,01,18,18,00,00,1.1865
2019,01,18,18,30,00,1.185
2019,01,18,19,00,00,1.1835
2019,01,18,19,30,00,1.187
2019,01,18,20,00,00,1.1785
2019,01,18,20,30,00,1.175
2019,01,18,21,00,00,1.177
2019,01,18,21,30,00,1.18
2019,01,18,22,00,00,1.1855
2019,01,18,22,30,00,1.1775
2019,01,18,23,00,00,1.178
2019,01,18,23,30,00,1.1725
2019,01,19,00,00,00,1.17
2019,01,19,00,30,00,1.166
2019,01,19,01,00,00,1.164
2019,01,19,01,30,00,1.165
2019,01,19,02,00,00,1.1675
2019,01,19,02,30,00,1.1535
2019,01,19,03,00,00,1.161
2019,01,19,03,30,00,1.161
2019,01,19,04,00,00,1.161
2019,01,19,04,30,00,1.169
2019,01,19,05,00,00,1.156
2019,01,19,05,30,00,1.16
2019,01,19,06,00,00,1.1635
2019,01,19,06,30,00,1.156
2019,01,19,07,00,00,1.1535
2019,01,19,07,30,00,1.156
2019,01,19,08,00,00,1.151
2019,01,19,08,30,00,1.1485
2019,01,19,09,00,00,1.156
2019,01,19,09,30,00,1.1435
2019,01,19,10,00,00,1.1585
2019,01,19,10,30,00,1.1465
2019,01,19,11,00,00,1.1415
2019,01,19,11,30,00,1.1485
2019,01,19,12,00,00,1.145
2019,01,19,12,30,00,1.135
2019,01,19,13,00,00,1.137
2019,01,19,13,30,00,1.143
2019,01,19,14,00,00,1.137
2019,01,19,14,30,00,1.1415
2019,01,19,15,00,00,1.139
2019,01,19,15,30,00,1.137
2019,01,19,16,00,00,1.1385
2019,01,19,16,30,00,1.14
2019,01,19,17,00,00,1.131
2019,01,19,17,30,00,1.135
2019,01,19,18,00,00,1.135
2019,01,19,18,30,00,1.131
2019,01,19,19,00,00,1.127
2019,01,19,19,30,00,1.124
2019,01,19,20,00,00,1.1215
2019,01,19,20,30,00,1.12
2019,01,19,21,00,00,1.121
2019,01,19,21,30,00,1.1175
2019,01,19,22,00,00,1.1135
2019,01,19,22,30,00,1.114
2019,01,19,23,00,00,1.1115
2019,01,19,23,30,00,1.1075
2019,01,20,00,00,00,1.113
2019,01,20,00,30,00,1.1075
2019,01,20,01,00,00,1.11
2019,01,20,01,30,00,1.113
2019,01,20,02,00,00,1.114
2019,01,20,02,30,00,1.114
2019,01,20,03,00,00,1.121
2019,01,20,03,30,00,1.124
2019,01,20,04,00,00,1.11
2019,01,20,04,30,00,1.1085
2019,01,20,05,00,00,1.1195
2019,01,20,05,30,00,1.123
2019,01,20,06,00,00,1.111
2019,01,20,06,30,00,1.1025
2019,01,20,07,00,00,1.116
2019,01,20,07,30,00,1.11
2019,01,20,08,00,00,1.107
2019,01,20,08,30,00,1.104
2019,01,20,09,00,00,1.104
2019,01,20,09,30,00,1.111
2019,01,20,10,00,00,1.101
2019,01,20,10,30,00,1.105
2019,01,20,11,00,00,1.1165
2019,01,20,11,30,00,1.1085
2019,01,20,12,00,00,1.1085
2019,01,20,12,30,00,1.1015
2019,01,20,13,00,00,1.112
2019,01,20,13,30,00,1.102
2019,01,20,14,00,00,1.112
2019,01,20,14,30,00,1.101
2019,01,20,15,00,00,1.0935
2019,01,20,15,30,00,1.101
2019,01,20,16,00,00,1.099
2019,01,20,16,30,00,1.0965
2019,01,20,17,00,00,1.095
2019,01,20,17,30,00,1.094
2019,01,20,18,00,00,1.1015
2019,01,20,18,30,00,1.087
2019,01,20,19,00,00,1.0875
2019,01,20,19,30,00,1.09
2019,01,20,20,00,00,1.083
2019,01,20,20,30,00,1.0865
2019,01,20,21,00,00,1.0785
2019,01,20,21,30,00,1.08
2019,01,20,22,00,00,1.075
2019,01,20,22,30,00,1.065
2019,01,20,23,00,00,1.064
2019,01,20,23,30,00,1.06
2019,01,21,00,00,00,1.0605
2019,01,21,00,30,00,1.0605
2019,01,21,01,00,00,1.06
2019,01,21,01,30,00,1.047
2019,01,21,02,00,00,1.046
2019,01,21,02,30,00,1.0435
2019,01,21,03,00,00,1.041
2019,01,21,03,30,00,1.0325
2019,01,21,04,00,00,1.0285
2019,01,21,04,30,00,1.0185
2019,01,21,05,00,00,1.012
2019,01,21,05,30,00,1.006
2019,01,21,06,00,00,0.999
2019,01,21,06,30,00,0.985
2019,01,21,07,00,00,0.978
2019,01,21,07,30,00,0.9725
2019,01,21,08,00,00,0.9575
2019,01,21,08,30,00,0.943
2019,01,21,09,00,00,0.927
2019,01,21,09,30,00,0.9025
2019,01,21,10,00,00,0.8925
2019,01,21,10,30,00,0.8845
2019,01,21,11,00,00,0.876
2019,01,21,11,30,00,0.875
2019,01,21,12,00,00,0.885
2019,01,21,12,30,00,0.911
2019,01,21,13,00,00,0.911
2019,01,21,13,30,00,0.9285
2019,01,21,14,00,00,0.93
2019,01,21,14,30,00,0.932
2019,01,21,15,00,00,0.9295
2019,01,21,15,30,00,0.9195
2019,01,21,16,00,00,0.8935
2019,01,21,16,30,00,0.8735
2019,01,21,17,00,00,0.86
2019,01,21,17,30,00,0.8675
2019,01,21,18,00,00,0.838
2019,01,21,18,30,00,0.824
2019,01,21,19,00,00,0.807
2019,01,21,19,30,00,0.811
2019,01,21,20,00,00,0.8445
2019,01,21,20,30,00,0.8815
2019,01,21,21,00,00,0.9035
2019,01,21,21,30,00,0.905
2019,01,21,22,00,00,0.911
2019,01,21,22,30,00,0.906
2019,01,21,23,00,00,0.915
2019,01,21,23,30,00,0.91
2019,01,22,00,00,00,0.906
2019,01,22,00,30,00,0.9035
2019,01,22,01,00,00,0.9225
2019,01,22,01,30,00,0.9415
2019,01,22,02,00,00,0.9415
2019,01,22,02,30,00,0.9455
2019,01,22,03,00,00,0.95
2019,01,22,03,30,00,0.9575
2019,01,22,04,00,00,0.9575
2019,01,22,04,30,00,0.9575
2019,01,22,05,00,00,0.959
2019,01,22,05,30,00,0.9615
2019,01,22,06,00,00,0.963
2019,01,22,06,30,00,0.9605
2019,01,22,07,00,00,0.956
2019,01,22,07,30,00,0.9525
2019,01,22,08,00,00,0.9525
2019,01,22,08,30,00,0.9575
2019,01,22,09,00,00,0.95
2019,01,22,09,30,00,0.95
2019,01,22,10,00,00,0.9515
2019,01,22,10,30,00,0.9465
2019,01,22,11,00,00,0.936
2019,01,22,11,30,00,0.939
2019,01,22,12,00,00,0.944
2019,01,22,12,30,00,0.935
2019,01,22,13,00,00,0.935
2019,01,22,13,30,00,0.9335
2019,01,22,14,00,00,0.9335
2019,01,22,14,30,00,0.9335
2019,01,22,15,00,00,0.93
2019,01,22,15,30,00,0.93
2019,01,22,16,00,00,0.9285
2019,01,22,16,30,00,0.9225
2019,01,22,17,00,00,0.9185
2019,01,22,17,30,00,0.921
2019,01,22,18,00,00,0.9215
2019,01,22,18,30,00,0.9225
2019,01,22,19,00,00,0.9275
2019,01,22,19,30,00,0.92
2019,01,22,20,00,00,0.9235
2019,01,22,20,30,00,0.9275
2019,01,22,21,00,00,0.9235
2019,01,22,21,30,00,0.9225
2019,01,22,22,00,00,0.9235
2019,01,22,22,30,00,0.926
2019,01,22,23,00,00,0.924
2019,01,22,23,30,00,0.9275
2019,01,23,00,00,00,0.925
2019,01,23,00,30,00,0.926
2019,01,23,01,00,00,0.9215
2019,01,23,01,30,00,0.92
2019,01,23,02,00,00,0.91
2019,01,23,02,30,00,0.9135
2019,01,23,03,00,00,0.9115
2019,01,23,03,30,00,0.9135
2019,01,23,04,00,00,0.907
2019,01,23,04,30,00,0.915
2019,01,23,05,00,00,0.9145
2019,01,23,05,30,00,0.9145
2019,01,23,06,00,00,0.916
2019,01,23,06,30,00,0.91
2019,01,23,07,00,00,0.91
2019,01,23,07,30,00,0.9175
2019,01,23,08,00,00,0.916
2019,01,23,08,30,00,0.9125
2019,01,23,09,00,00,0.906
2019,01,23,09,30,00,0.9045
2019,01,23,10,00,00,0.8985
2019,01,23,10,30,00,0.8985
2019,01,23,11,00,00,0.896
2019,01,23,11,30,00,0.895
2019,01,23,12,00,00,0.89
2019,01,23,12,30,00,0.886
2019,01,23,13,00,00,0.8835
2019,01,23,13,30,00,0.8825
2019,01,23,14,00,00,0.8715
2019,01,23,14,30,00,0.8725
2019,01,23,15,00,00,0.874
2019,01,23,15,30,00,0.88
2019,01,23,16,00,00,0.879
2019,01,23,16,30,00,0.87
2019,01,23,17,00,00,0.8735
2019,01,23,17,30,00,0.8765
2019,01,23,18,00,00,0.876
2019,01,23,18,30,00,0.88
2019,01,23,19,00,00,0.886
2019,01,23,19,30,00,0.8875
2019,01,23,20,00,00,0.8875
2019,01,23,20,30,00,0.885
2019,01,23,21,00,00,0.8895
2019,01,23,21,30,00,0.8895
2019,01,23,22,00,00,0.892
2019,01,23,22,30,00,0.8975
2019,01,23,23,00,00,0.8975
2019,01,23,23,30,00,0.9015
2019,01,24,00,00,00,0.905
2019,01,24,00,30,00,0.911
2019,01,24,01,00,00,0.9195
2019,01,24,01,30,00,0.9245
2019,01,24,02,00,00,0.9195
2019,01,24,02,30,00,0.9185
2019,01,24,03,00,00,0.9125
2019,01,24,03,30,00,0.9175
2019,01,24,04,00,00,0.911
2019,01,24,04,30,00,0.91
2019,01,24,05,00,00,0.9035
2019,01,24,05,30,00,0.9045
2019,01,24,06,00,00,0.897
2019,01,24,06,30,00,0.901
2019,01,24,07,00,00,0.891
2019,01,24,07,30,00,0.889
2019,01,24,08,00,00,0.88
2019,01,24,08,30,00,0.877
2019,01,24,09,00,00,0.879
2019,01,24,09,30,00,0.874
2019,01,24,10,00,00,0.8765
2019,01,24,10,30,00,0.876
2019,01,24,11,00,00,0.885
2019,01,24,11,30,00,0.897
2019,01,24,12,00,00,0.894
2019,01,24,12,30,00,0.8925
2019,01,24,13,00,00,0.8935
2019,01,24,13,30,00,0.896
2019,01,24,14,00,00,0.8935
2019,01,24,14,30,00,0.889
2019,01,24,15,00,00,0.885
2019,01,24,15,30,00,0.886
2019,01,24,16,00,00,0.884
2019,01,24,16,30,00,0.88
2019,01,24,17,00,00,0.875
2019,01,24,17,30,00,0.881
2019,01,24,18,00,00,0.874
2019,01,24,18,30,00,0.875
2019,01,24,19,00,00,0.8725
2019,01,24,19,30,00,0.8685
2019,01,24,20,00,00,0.879
2019,01,24,20,30,00,0.874
2019,01,24,21,00,00,0.879
2019,01,24,21,30,00,0.876
2019,01,24,22,00,00,0.877
2019,01,24,22,30,00,0.884
2019,01,24,23,00,00,0.8815
2019,01,24,23,30,00,0.8825
2019,01,25,00,00,00,0.878
2019,01,25,00,30,00,0.8825
2019,01,25,01,00,00,0.8875
2019,01,25,01,30,00,0.8885
2019,01,25,02,00,00,0.8915
2019,01,25,02,30,00,0.889
2019,01,25,03,00,00,0.898
2019,01,25,03,30,00,0.8885
2019,01,25,04,00,00,0.8925
2019,01,25,04,30,00,0.8965
2019,01,25,05,00,00,0.891
2019,01,25,05,30,00,0.8885
2019,01,25,06,00,00,0.8885
2019,01,25,06,30,00,0.891
2019,01,25,07,00,00,0.906
2019,01,25,07,30,00,0.891
2019,01,25,08,00,00,0.9025
2019,01,25,08,30,00,0.891
2019,01,25,09,00,00,0.8925
2019,01,25,09,30,00,0.896
2019,01,25,10,00,00,0.901
2019,01,25,10,30,00,0.901
2019,01,25,11,00,00,0.903
2019,01,25,11,30,00,0.9025
2019,01,25,12,00,00,0.8935
2019,01,25,12,30,00,0.8885
2019,01,25,13,00,00,0.887
2019,01,25,13,30,00,0.885
2019,01,25,14,00,00,0.8795
2019,01,25,14,30,00,0.881
2019,01,25,15,00,00,0.8845
2019,01,25,15,30,00,0.8825
2019,01,25,16,00,00,0.885
2019,01,25,16,30,00,0.8875
2019,01,25,17,00,00,0.8835
2019,01,25,17,30,00,0.882
2019,01,25,18,00,00,0.884
2019,01,25,18,30,00,0.8875
2019,01,25,19,00,00,0.8795
2019,01,25,19,30,00,0.8785
2019,01,25,20,00,00,0.882
2019,01,25,20,30,00,0.8765
2019,01,25,21,00,00,0.8765
2019,01,25,21,30,00,0.88
2019,01,25,22,00,00,0.8735
2019,01,25,22,30,00,0.877
2019,01,25,23,00,00,0.8725
2019,01,25,23,30,00,0.8735
2019,01,26,00,00,00,0.8785
2019,01,26,00,30,00,0.8775
2019,01,26,01,00,00,0.8755
2019,01,26,01,30,00,0.88
2019,01,26,02,00,00,0.8765
2019,01,26,02,30,00,0.8825
2019,01,26,03,00,00,0.885
2019,01,26,03,30,00,0.891
2019,01,26,04,00,00,0.8875
2019,01,26,04,30,00,0.89
2019,01,26,05,00,00,0.895
2019,01,26,05,30,00,0.894
2019,01,26,06,00,00,0.894
2019,01,26,06,30,00,0.9
2019,01,26,07,00,00,0.895
2019,01,26,07,30,00,0.899
2019,01,26,08,00,00,0.9035
2019,01,26,08,30,00,0.9075
2019,01,26,09,00,00,0.889
2019,01,26,09,30,00,0.9025
2019,01,26,10,00,00,0.895
2019,01,26,10,30,00,0.8965
2019,01,26,11,00,00,0.9
2019,01,26,11,30,00,0.902
2019,01,26,12,00,00,0.9
2019,01,26,12,30,00,0.9015
2019,01,26,13,00,00,0.8985
2019,01,26,13,30,00,0.9
2019,01,26,14,00,00,0.905
2019,01,26,14,30,00,0.899
2019,01,26,15,00,00,0.8865
2019,01,26,15,30,00,0.8975
2019,01,26,16,00,00,0.902
2019,01,26,16,30,00,0.907
2019,01,26,17,00,00,0.891
2019,01,26,17,30,00,0.897
2019,01,26,18,00,00,0.8925
2019,01,26,18,30,00,0.8965
2019,01,26,19,00,00,0.892
2019,01,26,19,30,00,0.894
2019,01,26,20,00,00,0.89
2019,01,26,20,30,00,0.8965
2019,01,26,21,00,00,0.895
2019,01,26,21,30,00,0.896
2019,01,26,22,00,00,0.883
2019,01,26,22,30,00,0.881
2019,01,26,23,00,00,0.8835
2019,01,26,23,30,00,0.88
2019,01,27,00,00,00,0.8775
2019,01,27,00,30,00,0.876
2019,01,27,01,00,00,0.8735
2019,01,27,01,30,00,0.8715
2019,01,27,02,00,00,0.8575
2019,01,27,02,30,00,0.8475
2019,01,27,03,00,00,0.8475
2019,01,27,03,30,00,0.832
2019,01,27,04,00,00,0.8225
2019,01,27,04,30,00,0.8115
2019,01,27,05,00,00,0.797
2019,01,27,05,30,00,0.781
2019,01,27,06,00,00,0.7695
2019,01,27,06,30,00,0.7525
2019,01,27,07,00,00,0.738
2019,01,27,07,30,00,0.726
2019,01,27,08,00,00,0.699
2019,01,27,08,30,00,0.667
2019,01,27,09,00,00,0.6365
2019,01,27,09,30,00,0.6315
2019,01,27,10,00,00,0.625
2019,01,27,10,30,00,0.6315
2019,01,27,11,00,00,0.6635
2019,01,27,11,30,00,0.6875
2019,01,27,12,00,00,0.7165
2019,01,27,12,30,00,0.725
2019,01,27,13,00,00,0.7415
2019,01,27,13,30,00,0.7535
2019,01,27,14,00,00,0.7585
2019,01,27,14,30,00,0.7585
2019,01,27,15,00,00,0.761
2019,01,27,15,30,00,0.753
2019,01,27,16,00,00,0.7315
2019,01,27,16,30,00,0.7065
2019,01,27,17,00,00,0.6825
2019,01,27,17,30,00,0.6375
2019,01,27,18,00,00,0.605
2019,01,27,18,30,00,0.5775
2019,01,27,19,00,00,0.5615
2019,01,27,19,30,00,0.535
2019,01,27,20,00,00,0.521
2019,01,27,20,30,00,0.513
2019,01,27,21,00,00,0.518
2019,01,27,21,30,00,0.519
2019,01,27,22,00,00,0.518
2019,01,27,22,30,00,0.521
2019,01,27,23,00,00,0.524
2019,01,27,23,30,00,0.53
2019,01,28,00,00,00,0.531
2019,01,28,00,30,00,0.5425
2019,01,28,01,00,00,0.546
2019,01,28,01,30,00,0.546
2019,01,28,02,00,00,0.5545
2019,01,28,02,30,00,0.556
2019,01,28,03,00,00,0.569
2019,01,28,03,30,00,0.569
2019,01,28,04,00,00,0.56
2019,01,28,04,30,00,0.5485
2019,01,28,05,00,00,0.5435
2019,01,28,05,30,00,0.545
2019,01,28,06,00,00,0.55
2019,01,28,06,30,00,0.5475
2019,01,28,07,00,00,0.556
2019,01,28,07,30,00,0.5715
2019,01,28,08,00,00,0.594
2019,01,28,08,30,00,0.6165
2019,01,28,09,00,00,0.6365
2019,01,28,09,30,00,0.6675
2019,01,28,10,00,00,0.6965
2019,01,28,10,30,00,0.714
2019,01,28,11,00,00,0.729
2019,01,28,11,30,00,0.7515
2019,01,28,12,00,00,0.761
2019,01,28,12,30,00,0.769
2019,01,28,13,00,00,0.7725
2019,01,28,13,30,00,0.777
2019,01,28,14,00,00,0.7815
2019,01,28,14,30,00,0.779
2019,01,28,15,00,00,0.779
2019,01,28,15,30,00,0.785
2019,01,28,16,00,00,0.7875
2019,01,28,16,30,00,0.784
2019,01,28,17,00,00,0.79
2019,01,28,17,30,00,0.785
2019,01,28,18,00,00,0.7925
2019,01,28,18,30,00,0.7865
2019,01,28,19,00,00,0.78
2019,01,28,19,30,00,0.7785
2019,01,28,20,00,00,0.78
2019,01,28,20,30,00,0.777
2019,01,28,21,00,00,0.7795
2019,01,28,21,30,00,0.7735
2019,01,28,22,00,00,0.7825
2019,01,28,22,30,00,0.784
2019,01,28,23,00,00,0.785
2019,01,28,23,30,00,0.7825
2019,01,29,00,00,00,0.78
2019,01,29,00,30,00,0.78
2019,01,29,01,00,00,0.7775
2019,01,29,01,30,00,0.779
2019,01,29,02,00,00,0.7785
2019,01,29,02,30,00,0.784
2019,01,29,03,00,00,0.78
2019,01,29,03,30,00,0.781
2019,01,29,04,00,00,0.7815
2019,01,29,04,30,00,0.7775
2019,01,29,05,00,00,0.79
2019,01,29,05,30,00,0.7735
2019,01,29,06,00,00,0.7685
2019,01,29,06,30,00,0.775
2019,01,29,07,00,00,0.776
2019,01,29,07,30,00,0.776
2019,01,29,08,00,00,0.7815
2019,01,29,08,30,00,0.7785
2019,01,29,09,00,00,0.7795
2019,01,29,09,30,00,0.783
2019,01,29,10,00,00,0.78
2019,01,29,10,30,00,0.7835
2019,01,29,11,00,00,0.78
2019,01,29,11,30,00,0.775
2019,01,29,12,00,00,0.7785
2019,01,29,12,30,00,0.782
2019,01,29,13,00,00,0.7795
2019,01,29,13,30,00,0.777
2019,01,29,14,00,00,0.771
2019,01,29,14,30,00,0.772
2019,01,29,15,00,00,0.77
2019,01,29,15,30,00,0.77
2019,01,29,16,00,00,0.7725
2019,01,29,16,30,00,0.7725
2019,01,29,17,00,00,0.7725
2019,01,29,17,30,00,0.781
2019,01,29,18,00,00,0.77
2019,01,29,18,30,00,0.776
2019,01,29,19,00,00,0.7765
2019,01,29,19,30,00,0.782
2019,01,29,20,00,00,0.7775
2019,01,29,20,30,00,0.7775
2019,01,29,21,00,00,0.7715
2019,01,29,21,30,00,0.7785
2019,01,29,22,00,00,0.7785
2019,01,29,22,30,00,0.7775
2019,01,29,23,00,00,0.782
2019,01,29,23,30,00,0.7725
2019,01,30,00,00,00,0.779
2019,01,30,00,30,00,0.781
2019,01,30,01,00,00,0.7745
2019,01,30,01,30,00,0.785
2019,01,30,02,00,00,0.775
2019,01,30,02,30,00,0.7845
2019,01,30,03,00,00,0.781
2019,01,30,03,30,00,0.786
2019,01,30,04,00,00,0.785
2019,01,30,04,30,00,0.7845
2019,01,30,05,00,00,0.7885
2019,01,30,05,30,00,0.7735
2019,01,30,06,00,00,0.777
2019,01,30,06,30,00,0.782
2019,01,30,07,00,00,0.787
2019,01,30,07,30,00,0.7835
2019,01,30,08,00,00,0.7895
2019,01,30,08,30,00,0.7845
2019,01,30,09,00,00,0.7835
2019,01,30,09,30,00,0.791
2019,01,30,10,00,00,0.7835
2019,01,30,10,30,00,0.7835
2019,01,30,11,00,00,0.786
2019,01,30,11,30,00,0.79
2019,01,30,12,00,00,0.791
2019,01,30,12,30,00,0.781
2019,01,30,13,00,00,0.7785
2019,01,30,13,30,00,0.781
2019,01,30,14,00,00,0.7835
2019,01,30,14,30,00,0.781
2019,01,30,15,00,00,0.7785
2019,01,30,15,30,00,0.779
2019,01,30,16,00,00,0.7835
2019,01,30,16,30,00,0.792
2019,01,30,17,00,00,0.7935
2019,01,30,17,30,00,0.794
2019,01,30,18,00,00,0.7965
2019,01,30,18,30,00,0.795
2019,01,30,19,00,00,0.7935
2019,01,30,19,30,00,0.795
2019,01,30,20,00,00,0.7975
2019,01,30,20,30,00,0.7965
2019,01,30,21,00,00,0.7975
2019,01,30,21,30,00,0.7915
2019,01,30,22,00,00,0.7925
2019,01,30,22,30,00,0.786
2019,01,30,23,00,00,0.7935
2019,01,30,23,30,00,0.786
2019,01,31,00,00,00,0.786
2019,01,31,00,30,00,0.79
2019,01,31,01,00,00,0.79
2019,01,31,01,30,00,0.7925
2019,01,31,02,00,00,0.7835
2019,01,31,02,30,00,0.7895
2019,01,31,03,00,00,0.7835
2019,01,31,03,30,00,0.7985
2019,01,31,04,00,00,0.7935
2019,01,31,04,30,00,0.787
2019,01,31,05,00,00,0.7915
2019,01,31,05,30,00,0.786
2019,01,31,06,00,00,0.7885
2019,01,31,06,30,00,0.79
2019,01,31,07,00,00,0.792
2019,01,31,07,30,00,0.79
2019,01,31,08,00,00,0.791
2019,01,31,08,30,00,0.79
2019,01,31,09,00,00,0.7885
2019,01,31,09,30,00,0.781
2019,01,31,10,00,00,0.7885
2019,01,31,10,30,00,0.7875
2019,01,31,11,00,00,0.801
2019,01,31,11,30,00,0.801
2019,01,31,12,00,00,0.7895
2019,01,31,12,30,00,0.8025
2019,01,31,13,00,00,0.79
2019,01,31,13,30,00,0.791
2019,01,31,14,00,00,0.785
2019,01,31,14,30,00,0.7925
2019,01,31,15,00,00,0.782
2019,01,31,15,30,00,0.7985
2019,01,31,16,00,00,0.795
2019,01,31,16,30,00,0.795
2019,01,31,17,00,00,0.8035
2019,01,31,17,30,00,0.7875
2019,01,31,18,00,00,0.8035
2019,01,31,18,30,00,0.7885
2019,01,31,19,00,00,0.7925
2019,01,31,19,30,00,0.7875
2019,01,31,20,00,00,0.7935
2019,01,31,20,30,00,0.8025
2019,01,31,21,00,00,0.799
2019,01,31,21,30,00,0.7925
2019,01,31,22,00,00,0.796
2019,01,31,22,30,00,0.7935
2019,01,31,23,00,00,0.8025
2019,01,31,23,30,00,0.7985
2019,02,01,00,00,00,0.801
2019,02,01,00,30,00,0.795
2019,02,01,01,00,00,0.7945
2019,02,01,01,30,00,0.7985
2019,02,01,02,00,00,0.797
2019,02,01,02,30,00,0.785
2019,02,01,03,00,00,0.7945
2019,02,01,03,30,00,0.792
2019,02,01,04,00,00,0.796
2019,02,01,04,30,00,0.7935
2019,02,01,05,00,00,0.7975
2019,02,01,05,30,00,0.8
2019,02,01,06,00,00,0.7925
2019,02,01,06,30,00,0.7975
2019,02,01,07,00,00,0.801
2019,02,01,07,30,00,0.797
2019,02,01,08,00,00,0.797
2019,02,01,08,30,00,0.796
2019,02,01,09,00,00,0.7985
2019,02,01,09,30,00,0.801
2019,02,01,10,00,00,0.7985
2019,02,01,10,30,00,0.79
2019,02,01,11,00,00,0.79
2019,02,01,11,30,00,0.7885
2019,02,01,12,00,00,0.7835
2019,02,01,12,30,00,0.7885
2019,02,01,13,00,00,0.7845
2019,02,01,13,30,00,0.787
2019,02,01,14,00,00,0.796
2019,02,01,14,30,00,0.7925
2019,02,01,15,00,00,0.802
2019,02,01,15,30,00,0.792
2019,02,01,16,00,00,0.7985
2019,02,01,16,30,00,0.796
2019,02,01,17,00,00,0.791
2019,02,01,17,30,00,0.7975
2019,02,01,18,00,00,0.797
2019,02,01,18,30,00,0.79
2019,02,01,19,00,00,0.7885
2019,02,01,19,30,00,0.781
2019,02,01,20,00,00,0.7775
2019,02,01,20,30,00,0.777
2019,02,01,21,00,00,0.771
2019,02,01,21,30,00,0.7685
2019,02,01,22,00,00,0.766
2019,02,01,22,30,00,0.757
2019,02,01,23,00,00,0.7585
2019,02,01,23,30,00,0.7525
2019,02,02,00,00,00,0.7635
2019,02,02,00,30,00,0.7635
2019,02,02,01,00,00,0.761
2019,02,02,01,30,00,0.7575
2019,02,02,02,00,00,0.765
2019,02,02,02,30,00,0.761
2019,02,02,03,00,00,0.7635
2019,02,02,03,30,00,0.77
2019,02,02,04,00,00,0.7735
2019,02,02,04,30,00,0.771
2019,02,02,05,00,00,0.776
2019,02,02,05,30,00,0.7835
2019,02,02,06,00,00,0.7735
2019,02,02,06,30,00,0.775
2019,02,02,07,00,00,0.7885
2019,02,02,07,30,00,0.776
2019,02,02,08,00,00,0.7825
2019,02,02,08,30,00,0.78
2019,02,02,09,00,00,0.776
2019,02,02,09,30,00,0.7735
2019,02,02,10,00,00,0.7785
2019,02,02,10,30,00,0.775
2019,02,02,11,00,00,0.781
2019,02,02,11,30,00,0.7695
2019,02,02,12,00,00,0.771
2019,02,02,12,30,00,0.776
2019,02,02,13,00,00,0.762
2019,02,02,13,30,00,0.7745
2019,02,02,14,00,00,0.776
2019,02,02,14,30,00,0.772
2019,02,02,15,00,00,0.777
2019,02,02,15,30,00,0.7785
2019,02,02,16,00,00,0.7745
2019,02,02,16,30,00,0.7695
2019,02,02,17,00,00,0.7725
2019,02,02,17,30,00,0.7725
2019,02,02,18,00,00,0.766
2019,02,02,18,30,00,0.7685
2019,02,02,19,00,00,0.77
2019,02,02,19,30,00,0.765
2019,02,02,20,00,00,0.767
2019,02,02,20,30,00,0.767
2019,02,02,21,00,00,0.771
2019,02,02,21,30,00,0.761
2019,02,02,22,00,00,0.766
2019,02,02,22,30,00,0.77
2019,02,02,23,00,00,0.777
2019,02,02,23,30,00,0.7675
2019,02,03,00,00,00,0.7735
2019,02,03,00,30,00,0.766
2019,02,03,01,00,00,0.766
2019,02,03,01,30,00,0.766
2019,02,03,02,00,00,0.7785
2019,02,03,02,30,00,0.7635
2019,02,03,03,00,00,0.762
2019,02,03,03,30,00,0.7695
